stop_loss_fraction,take_profit_r_multiple,policy,activation_r_multiple,split,cost,symbol,samples,mean_return,median_return,win_rate,profit_factor,max_losing_streak,q10,q90,worst_trade,best_trade
0.005,1.5,break_even_1r,1.0,validation,0.0006,ETHUSDT,141,-0.001036105288182086,-0.0036799417308320363,0.3049645390070922,0.6504513679445795,11,-0.005600000000000004,0.006900000000000062,-0.005600000000000115,0.006900000000000062
0.005,1.5,break_even_1r,1.0,validation,0.0006,BNBUSDT,103,0.0003662795004382294,-6.602791230436722e-17,0.4368932038834951,1.1950509794626774,5,-0.005600000000000004,0.006900000000000062,-0.005600000000000115,0.006900000000000062
0.005,1.5,break_even_1r,1.0,validation,0.0006,SOLUSDT,112,-0.0003418482931405111,-0.0027149344174090644,0.39285714285714285,0.879370676639042,9,-0.005600000000000004,0.006900000000000062,-0.005600000000000115,0.006900000000000062
0.005,1.5,break_even_1r,1.0,validation,0.001,BTCUSDT,124,-0.0008071465866025274,-0.0011748188078863344,0.3709677419354839,0.6771414882242993,10,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
0.005,1.5,break_even_1r,1.0,validation,0.001,ETHUSDT,141,-0.001436105288182086,-0.0040799417308320365,0.3049645390070922,0.5570498660014083,11,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
0.005,1.5,break_even_1r,1.0,validation,0.001,BNBUSDT,103,-3.37204995617707e-05,-0.0004000000000000661,0.4174757281553398,0.9839915473501846,5,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
0.005,1.5,break_even_1r,1.0,validation,0.001,SOLUSDT,112,-0.0007418482931405117,-0.0031149344174090645,0.39285714285714285,0.7588842577973193,9,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.0006,BTCUSDT,92,-0.00025503236041496717,-0.0009906922859580052,0.3804347826086957,0.8831496330999437,7,-0.005600000000000004,0.006900000000000062,-0.005600000000000115,0.006900000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.0006,ETHUSDT,95,7.45878557470788e-05,-0.001061880964037986,0.4105263157894737,1.0311340172533436,7,-0.005600000000000004,0.006900000000000062,-0.005600000000000004,0.006900000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.0006,BNBUSDT,77,0.00023417686756170333,-6.602791230436722e-17,0.44155844155844154,1.155665566958846,6,-0.005600000000000004,0.006900000000000062,-0.005600000000000115,0.006900000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.0006,SOLUSDT,99,-0.0010546734574122245,-0.003912574532926993,0.31313131313131315,0.6419462107862955,10,-0.005600000000000004,0.006900000000000062,-0.005600000000000115,0.006900000000000062
0.005,1.5,break_even_1r,1.0,confirmation,0.001,BTCUSDT,92,-0.0006550323604149677,-0.0013906922859580053,0.3695652173913043,0.7306201449851827,9,-0.0060000000000000045,0.006500000000000062,-0.0060000000000001155,0.006500000000000062
