symbol,period,year,open_time,event,ret_5m,return_z,range_ratio,volume_ratio_7d,close_position,future_long_1,future_short_1,future_long_3,future_short_3,future_long_6,future_short_6,future_long_12,future_short_12,entry_time,exit_time,gross_return,net_return_4bps,net_return_5bps,net_return_8bps
ETHUSDT,2026-01,2026,2026-01-14 14:45:00+00:00,EXTREME_UP,0.0062154092740052,4.282210706252071,4.971005314964314,14.434476575558335,0.933047210300432,0.0043056599367026,-0.0042872007083719,-0.002290563179122,0.0022958219042417,0.004027199314927,-0.0040110460330903,-0.0002934316229463,0.0002935177503362,2026-01-14 14:50:00+00:00,2026-01-14 15:20:00+00:00,0.004027199314927,0.0036271993149269996,0.003427199314927,0.003227199314927
BNBUSDT,2026-01,2026,2026-01-15 15:55:00+00:00,EXTREME_UP,0.0066313281970942,6.184639267926787,5.917310112782946,7.792815876889953,0.9557251908397,-0.0010233341505794,0.0010243824361095,-0.0010659730735201,0.0010671105846697,-0.0007568408821994,0.0007574141241732,0.0027288910682115,-0.0027214644880776,2026-01-15 16:00:00+00:00,2026-01-15 16:30:00+00:00,-0.0007568408821994,-0.0011568408821994,-0.0013568408821994,-0.0015568408821994
BTCUSDT,2026-01,2026,2026-01-15 15:55:00+00:00,EXTREME_UP,0.0113339063548927,10.193031570663363,12.265211659557918,35.07357824024248,0.9061638280616406,-0.0011900663066484,0.0011914842519114,-0.0040034202774477,0.0040195120735886,-0.0035112642722657,0.0035236366918904,-0.0003370648270785,0.0003371784780838,2026-01-15 16:00:00+00:00,2026-01-15 16:30:00+00:00,-0.0035112642722657,-0.0039112642722657,-0.0041112642722657,-0.0043112642722657
ETHUSDT,2026-01,2026,2026-01-15 15:55:00+00:00,EXTREME_UP,0.0106225371439674,6.931854815752425,7.947839705981641,12.981312842788569,0.971065440778795,-0.002523340903356,0.0025297242600557,-0.004145488626942,0.0041627452399912,-0.0040433533999014,0.0040597684785821,-6.909147711575692e-05,6.909625107764938e-05,2026-01-15 16:00:00+00:00,2026-01-15 16:30:00+00:00,-0.0040433533999014,-0.0044433533999014,-0.0046433533999013996,-0.0048433533999014
SOLUSDT,2026-01,2026,2026-01-15 15:55:00+00:00,EXTREME_UP,0.0092201576576573,5.112007579088595,5.070608854447099,6.964464443095112,0.9366197183098562,-0.001743496757096,0.0017465418471427,-0.0029290745519212,0.0029376792334054,-0.0029290745519212,0.0029376792334054,0.000488179091987,-0.0004879408894467,2026-01-15 16:00:00+00:00,2026-01-15 16:30:00+00:00,-0.0029290745519212,-0.0033290745519212,-0.0035290745519212,-0.0037290745519212
SOLUSDT,2026-01,2026,2026-01-19 00:15:00+00:00,EXTREME_UP,0.0072109967700744,4.209424599691879,7.649293622038312,20.20037796413463,0.9209039548022668,-0.0019389961965843,0.0019427632070536,-0.0008949213215004,0.0008957229230424,0.0005220374375418,-0.0005217650566486,-0.0003728838839586,0.0003730229782155,2026-01-19 00:20:00+00:00,2026-01-19 00:50:00+00:00,0.0005220374375418,0.00012203743754180002,-7.796256245819991e-05,-0.0002779625624582
BTCUSDT,2026-01,2026,2026-01-20 14:35:00+00:00,EXTREME_UP,0.0050078378280129,4.647289687757593,7.465572872357585,10.771522932470663,0.8255272952853606,-0.0022481073041017,0.0022531726780568,-0.0088104761142709,0.0088887905914618,-0.0143567574203434,0.0145658761711473,-0.0074754226299238,0.0075317254608764,2026-01-20 14:40:00+00:00,2026-01-20 15:10:00+00:00,-0.0143567574203434,-0.0147567574203434,-0.0149567574203434,-0.0151567574203434
ETHUSDT,2026-01,2026,2026-01-20 14:35:00+00:00,EXTREME_UP,0.0061794154554011,4.11719073550302,7.457872946748309,15.09778409280296,0.7514285714285738,-0.0031145666887512,0.0031242975217382,-0.0127603050261766,0.0129252349668891,-0.0258258960468711,0.0265105548813826,-0.0157287241643607,0.0159800702819525,2026-01-20 14:40:00+00:00,2026-01-20 15:10:00+00:00,-0.0258258960468711,-0.026225896046871103,-0.0264258960468711,-0.0266258960468711
BNBUSDT,2026-01,2026,2026-01-20 15:10:00+00:00,EXTREME_UP,0.0055369875222817,4.807123106714276,6.076188724478046,8.747148420397723,0.8943089430894342,-0.0021715767198112,0.0021763027281509,0.0017616362165815,-0.0017585383118031,0.0023710072348959,-0.0023653988570923,0.0048860476195751,-0.0048622902379324,2026-01-20 15:15:00+00:00,2026-01-20 15:45:00+00:00,0.0023710072348959,0.0019710072348959,0.0017710072348959003,0.0015710072348959002
SOLUSDT,2026-01,2026,2026-01-20 15:10:00+00:00,EXTREME_UP,0.0070726915520629,4.315099359000321,5.953366468943659,9.253411182001676,0.778688524590176,-0.004604339004214,0.0046256370050958,0.000702356797253,-0.0007018638384154,-0.0031215857655688,0.0031313605761702,0.0011705946620883,-0.0011692259724063,2026-01-20 15:15:00+00:00,2026-01-20 15:45:00+00:00,-0.0031215857655688,-0.0035215857655688,-0.0037215857655687997,-0.0039215857655688
BNBUSDT,2026-01,2026,2026-01-20 22:35:00+00:00,EXTREME_UP,0.0084463465034609,7.457804561160841,8.079607288641197,15.418433389552524,0.9416873449131616,-0.0005374658485242,0.0005377548734035,-0.0017355668025261,0.001738584231602,-0.0029672593720608,0.0029760902036095,-0.0064048013615801,0.0064460872701046,2026-01-20 22:40:00+00:00,2026-01-20 23:10:00+00:00,-0.0029672593720608,-0.0033672593720608,-0.0035672593720608,-0.0037672593720608
SOLUSDT,2026-01,2026,2026-01-20 22:35:00+00:00,EXTREME_UP,0.0096962897668082,5.872303142768433,6.659105356671038,6.882063371764815,0.9398496240601516,0.0007142857142856,-0.0007137758743754,0.0007142857142856,-0.0007137758743754,0.0005555555555554,-0.0005552470849528,0.0007142857142856,-0.0007137758743754,2026-01-20 22:40:00+00:00,2026-01-20 23:10:00+00:00,0.0005555555555554,0.00015555555555539995,-4.4444444444599975e-05,-0.00024444444444460007
SOLUSDT,2026-01,2026,2026-01-21 14:05:00+00:00,EXTREME_UP,0.0066027354189592,4.011246035228575,4.678799598078292,6.595677507511818,0.9157894736842264,0.0057008980866848,-0.0056685820779623,0.0065599375244043,-0.006517185196679,0.0074970714564621,-0.0074412836214244,0.0153846153846153,-0.0151515151515151,2026-01-21 14:10:00+00:00,2026-01-21 14:40:00+00:00,0.0074970714564621,0.0070970714564621,0.0068970714564621,0.0066970714564621
BNBUSDT,2026-01,2026,2026-01-21 16:45:00+00:00,EXTREME_UP,0.0067158085994547,5.554735391978888,6.8703568533155055,7.715554037903362,0.9156976744185986,-0.0026844257613487,0.0026916512994374,-0.0013707706015397,0.0013726521928119,-0.0052317744625436,0.0052592898810344,-0.0062941216787371,0.0063339885735305,2026-01-21 16:50:00+00:00,2026-01-21 17:20:00+00:00,-0.0052317744625436,-0.0056317744625436,-0.005831774462543599,-0.0060317744625436
BTCUSDT,2026-01,2026,2026-01-21 16:45:00+00:00,EXTREME_UP,0.005415355005345,4.661697185250517,6.476321551227191,12.308711393613429,0.915733431246568,-0.0039414471612437,0.0039570436396643,-0.0061198529519655,0.0061575361678591,-0.0097012423685253,0.0097962784399812,-0.0072158280933078,0.0072682747141803,2026-01-21 16:50:00+00:00,2026-01-21 17:20:00+00:00,-0.0097012423685253,-0.010101242368525299,-0.0103012423685253,-0.0105012423685253
ETHUSDT,2026-01,2026,2026-01-21 16:45:00+00:00,EXTREME_UP,0.0112284444690733,7.129384742941632,9.78325118370695,25.79359432007836,0.911524732279454,-0.0027742291239257,0.0027819468819869,-0.0025824305672099,0.0025891167815286,-0.0086138101810784,0.0086886525851763,-0.0070246221397184,0.0070743165403108,2026-01-21 16:50:00+00:00,2026-01-21 17:20:00+00:00,-0.0086138101810784,-0.0090138101810784,-0.0092138101810784,-0.0094138101810784
BNBUSDT,2026-01,2026,2026-01-21 19:25:00+00:00,EXTREME_UP,0.0093431224555142,7.503654709437311,8.745728268744822,8.504466947362584,0.9886621315192718,0.0025492573163685,-0.0025427751282688,0.0051778248603573,-0.0051511530918189,0.0084522042578263,-0.0083813632635635,0.0024472870237137,-0.0024413124314793,2026-01-21 19:30:00+00:00,2026-01-21 20:00:00+00:00,0.0084522042578263,0.0080522042578263,0.0078522042578263,0.0076522042578262995
BTCUSDT,2026-01,2026,2026-01-21 19:25:00+00:00,EXTREME_UP,0.0117332941960102,9.82533476704009,14.46960046600146,25.600740404428453,0.9185808877626156,0.0035428783124518,-0.0035303706388802,0.0044121388495856,-0.0043927573940306,0.0078724429903456,-0.0078109517182433,0.0010165550055569,-0.0010155226709027,2026-01-21 19:30:00+00:00,2026-01-21 20:00:00+00:00,0.0078724429903456,0.007472442990345599,0.007272442990345599,0.007072442990345599
ETHUSDT,2026-01,2026,2026-01-21 19:25:00+00:00,EXTREME_UP,0.0169318770623687,10.366439674473291,13.55494386770443,23.86768601764743,0.9592465133128056,0.0081657280772324,-0.0080995890356302,0.0164923572003219,-0.0162247724574595,0.0237563689997319,-0.0232051000795661,0.0085847412174846,-0.0085116707269652,2026-01-21 19:30:00+00:00,2026-01-21 20:00:00+00:00,0.0237563689997319,0.0233563689997319,0.0231563689997319,0.022956368999731903
SOLUSDT,2026-01,2026,2026-01-21 19:25:00+00:00,EXTREME_UP,0.0133918082856918,7.807513442728104,9.660939477887116,13.54527017279569,0.9137055837563516,0.0074188562596599,-0.007364222154035,0.0124420401854712,-0.0122891382337224,0.015919629057187,-0.0156701658299102,0.0060278207109736,-0.0059917037947457,2026-01-21 19:30:00+00:00,2026-01-21 20:00:00+00:00,0.015919629057187,0.015519629057187,0.015319629057187,0.015119629057186999
BTCUSDT,2026-01,2026,2026-01-23 15:45:00+00:00,EXTREME_UP,0.0066196291169531,5.547137705166153,7.504668156360144,11.237547125412425,0.9415563957152,-0.0024718823384006,0.0024780076818238,0.0010188163692057,-0.0010177794388531,-0.0013517410625308,0.0013535707396807,0.0064636382767639,-0.0064221279646334,2026-01-23 15:50:00+00:00,2026-01-23 16:20:00+00:00,-0.0013517410625308,-0.0017517410625308,-0.0019517410625307999,-0.0021517410625308
ETHUSDT,2026-01,2026,2026-01-23 15:45:00+00:00,EXTREME_UP,0.008126589354986,4.719016506609124,7.552546800403874,11.96722697071265,0.766121567417465,-0.003861473852209,0.00387644263408,0.0012172772213618,-0.0012157972590526,-0.001403250130181,0.0014052220081468,0.0062858843180881,-0.0062466187949637,2026-01-23 15:50:00+00:00,2026-01-23 16:20:00+00:00,-0.001403250130181,-0.001803250130181,-0.002003250130181,-0.002203250130181
ETHUSDT,2026-01,2026,2026-01-23 17:25:00+00:00,EXTREME_UP,0.0074281968976352,4.2658486908032005,5.32719453497267,14.246303579532931,0.975913978494626,-0.0022086913003586,0.0022135804161664,0.0008240887480188,-0.0008234101849505,-0.003746767870548,0.0037608589359749,-0.0008808074067895,0.0008815839124292,2026-01-23 17:30:00+00:00,2026-01-23 18:00:00+00:00,-0.003746767870548,-0.004146767870548,-0.004346767870548,-0.004546767870548
ETHUSDT,2026-01,2026,2026-01-26 21:40:00+00:00,EXTREME_UP,0.0079437583284107,4.211888291823705,6.573095926896736,16.438493758045073,0.6827036599763883,-0.0014719611838385,0.0014741310475203,-0.0023476417955201,0.0023531661868121,-0.0045896567468295,0.0046108188225468,-0.0034584273185093,0.003470429546861,2026-01-26 21:45:00+00:00,2026-01-26 22:15:00+00:00,-0.0045896567468295,-0.0049896567468295005,-0.0051896567468295,-0.005389656746829501
BTCUSDT,2026-01,2026,2026-01-27 20:45:00+00:00,EXTREME_UP,0.0053100490513109,4.233803701107685,5.771312988647508,10.48753243509512,0.8414120126448866,0.0004598395596282,-0.000459628204397,-1.118831045365809e-06,1.1188322972532916e-06,-0.0013224582955727,0.0013242095074208,-0.0033900580673312,0.0034015896537789,2026-01-27 20:50:00+00:00,2026-01-27 21:20:00+00:00,-0.0013224582955727,-0.0017224582955727,-0.0019224582955727001,-0.0021224582955727002
BNBUSDT,2026-01,2026,2026-01-28 19:45:00+00:00,EXTREME_UP,0.0038844864708884,4.128001260692606,4.168899255676142,2.412675636035784,0.9138381201044288,0.0009507700131559,-0.0009498669081832,0.0014150995544646,-0.0014130998774577,0.0020231501442737,-0.0020190652720774,-0.001691486186196,0.0016943521594683,2026-01-28 19:50:00+00:00,2026-01-28 20:20:00+00:00,0.0020231501442737,0.0016231501442736998,0.0014231501442737,0.0012231501442736999
BNBUSDT,2026-01,2026,2026-01-30 01:50:00+00:00,EXTREME_UP,0.0047164780470463,4.444835781021725,5.178899449748328,10.937467649906528,0.8671023965141592,-4.717871296477938e-05,4.7180938900881486e-05,-0.0030902056991884,0.0030997846714464,-0.011228533685601,0.0113560454241816,-0.0070296282317419,0.0070793937378248,2026-01-30 01:55:00+00:00,2026-01-30 02:25:00+00:00,-0.011228533685601,-0.011628533685601,-0.011828533685601,-0.012028533685601
BTCUSDT,2026-01,2026,2026-01-30 01:50:00+00:00,EXTREME_UP,0.0053178578790284,4.429574948851901,5.476917766298502,12.411443156919878,0.8758537565287213,0.000131029956117,-0.0001310127895171,-0.0050264547054917,0.0050518475885747,-0.0120256381947468,0.0121720144364609,-0.0054231842948465,0.0054527555933439,2026-01-30 01:55:00+00:00,2026-01-30 02:25:00+00:00,-0.0120256381947468,-0.0124256381947468,-0.0126256381947468,-0.0128256381947468
BNBUSDT,2026-01,2026,2026-01-30 11:50:00+00:00,EXTREME_UP,0.0069986026680679,6.273515852448982,6.549905244992384,4.851690288331775,0.9590834697217676,-0.0003913801487244,0.0003915333871196,-0.0028701210906459,0.0028783823966695,-0.0049930618973634,0.0050181176694954,-0.0077564429474482,0.0078170756487334,2026-01-30 11:55:00+00:00,2026-01-30 12:25:00+00:00,-0.0049930618973634,-0.0053930618973634,-0.0055930618973634,-0.0057930618973634
BTCUSDT,2026-01,2026,2026-01-30 11:50:00+00:00,EXTREME_UP,0.006465811898594,5.22659531828358,6.013996624948157,6.334960697113413,0.9067005937234944,-0.0009581111865791,0.0009590300439925,-0.0022600364250551,0.0022651557595803,-0.0061177262590986,0.0061553832085887,-0.0055707493583539,0.0056019564536737,2026-01-30 11:55:00+00:00,2026-01-30 12:25:00+00:00,-0.0061177262590986,-0.0065177262590986,-0.0067177262590986,-0.0069177262590986
ETHUSDT,2026-01,2026,2026-01-30 11:50:00+00:00,EXTREME_UP,0.0113697848880569,6.558116758295147,6.842594689266602,8.608627960311884,0.9575123152709326,-0.0028629058494371,0.0028711256117455,-0.0051149138597899,0.005141210709705,-0.007059665560544,0.007109858785754,-0.0105443135894043,0.0106566809754315,2026-01-30 11:55:00+00:00,2026-01-30 12:25:00+00:00,-0.007059665560544,-0.007459665560544,-0.007659665560544,-0.007859665560544
SOLUSDT,2026-01,2026,2026-01-30 11:50:00+00:00,EXTREME_UP,0.0118399446893096,6.439269545415708,7.001159224312161,8.859135020780425,0.9256756756756762,-0.0005978817902287,0.0005982394667121,-0.0051247010591047,0.0051510989010987,-0.0067475230611546,0.006793361424026,-0.0096515203279807,0.0097455799913754,2026-01-30 11:55:00+00:00,2026-01-30 12:25:00+00:00,-0.0067475230611546,-0.0071475230611546,-0.0073475230611545995,-0.0075475230611546
BNBUSDT,2026-01,2026,2026-01-30 13:00:00+00:00,EXTREME_UP,0.0054541765625559,4.82689485021282,8.99959007909995,19.26158261357201,0.5739436619718307,0.0002255299954894,-0.0002254791431791,0.003525389929492,-0.0035130052162803,0.0075137098497257,-0.0074576750432968,0.00712199985756,-0.0070716356693303,2026-01-30 13:05:00+00:00,2026-01-30 13:35:00+00:00,0.0075137098497257,0.0071137098497257,0.0069137098497257,0.0067137098497256995
BTCUSDT,2026-01,2026,2026-01-30 18:25:00+00:00,EXTREME_UP,0.0059121580413643,4.641800378562023,5.784555302904907,7.121416883703997,0.8790940766550625,-0.0027004315597629,0.0027077436361337,0.0077375185374257,-0.0076781090265009,0.017327870224074,-0.0170327293011812,0.0217829153747559,-0.0213185355196184,2026-01-30 18:30:00+00:00,2026-01-30 19:00:00+00:00,0.017327870224074,0.016927870224074,0.016727870224074,0.016527870224074002
