hypothesis,minutes,follower,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
BTC_DOWN_REVERSE_LONG,15,BNBUSDT,0.0004,3016,-0.0002972333823338691,0.00012730338947104547,-4.877113392446625e-05,-9.44162557914458e-05,0.5112732095490716,0.8742191491499125,-0.006776037263721213,0.005977779289126417
BTC_DOWN_REVERSE_LONG,15,BNBUSDT,0.0006,3016,-0.0004972333823338691,-7.269661052895446e-05,-0.0002487711339244671,-0.0002944162557914457,0.49137931034482757,0.7980890682119743,-0.0069760372637212124,0.0057777792891264175
BTC_DOWN_REVERSE_LONG,15,ETHUSDT,0.0,3016,-0.00012641378287296516,0.0005945995868640308,0.00024815655010882674,0.0001198087620392187,0.5503978779840849,0.9533335116901918,-0.00823256545614004,0.0071793770422994285
BTC_DOWN_REVERSE_LONG,15,ETHUSDT,0.0004,3016,-0.000526413782872965,0.00019459958686403079,-0.00015184344989117307,-0.0002801912379607813,0.5205570291777188,0.8181447168132764,-0.008632565456140039,0.006779377042299428
BTC_DOWN_REVERSE_LONG,15,ETHUSDT,0.0006,3016,-0.0007264137828729653,-5.400413135969143e-06,-0.00035184344989117424,-0.00048019123796078127,0.4990053050397878,0.757271932509082,-0.00883256545614004,0.006579377042299429
BTC_DOWN_REVERSE_LONG,15,SOLUSDT,0.0,3016,0.00021689958666873643,0.0005519504145569121,0.0003422413078800438,0.0003216421169934309,0.5374668435013262,1.0681672839748861,-0.009716462233675283,0.009519173640010647
BTC_DOWN_REVERSE_LONG,15,SOLUSDT,0.0004,3016,-0.00018310041333126337,0.00015195041455691205,-5.775869211995565e-05,-7.83578830065689e-05,0.5106100795755968,0.945695652986634,-0.010116462233675282,0.009119173640010648
BTC_DOWN_REVERSE_LONG,15,SOLUSDT,0.0006,3016,-0.00038310041333126373,-4.8049585443087875e-05,-0.0002577586921199572,-0.00027835788300656914,0.4976790450928382,0.8896267312315334,-0.010316462233675282,0.008919173640010648
BTC_DOWN_REVERSE_LONG,30,BNBUSDT,0.0,3016,0.00030864155594362085,0.0007235336274322712,0.0004994211443700494,0.00043888285139566906,0.5566976127320955,1.1134692004331896,-0.008109398449693717,0.008363371651041396
BTC_DOWN_REVERSE_LONG,30,BNBUSDT,0.0004,3016,-9.135844405637907e-05,0.0003235336274322712,9.942114437005032e-05,3.88828513956691e-05,0.5271883289124668,0.9685266945427853,-0.008509398449693716,0.007963371651041396
BTC_DOWN_REVERSE_LONG,30,BNBUSDT,0.0006,3016,-0.00029135844405637915,0.00012353362743227128,-0.00010057885562995054,-0.00016111714860433092,0.511604774535809,0.9028331417348555,-0.008709398449693716,0.007763371651041396
BTC_DOWN_REVERSE_LONG,30,ETHUSDT,0.0,3016,-5.1100540146766015e-05,0.000670224345835746,0.0003302294453792669,0.00018352571350133056,0.5404509283819628,0.9855338636090125,-0.01111076130635752,0.010222867107003153
BTC_DOWN_REVERSE_LONG,30,ETHUSDT,0.0004,3016,-0.0004511005401467658,0.00027022434583574595,-6.977055462073251e-05,-0.00021647428649866938,0.513262599469496,0.8787824046009227,-0.011510761306357519,0.009822867107003154
BTC_DOWN_REVERSE_LONG,30,ETHUSDT,0.0006,3016,-0.0006511005401467663,7.022434583574602e-05,-0.00026977055462073336,-0.00041647428649866947,0.5029840848806366,0.8295503548561273,-0.01171076130635752,0.009622867107003153
BTC_DOWN_REVERSE_LONG,30,SOLUSDT,0.0,3016,0.0005672763705853012,0.0006825890530905987,0.0005600191898248202,0.0005159889141669533,0.5324933687002652,1.1421920018436487,-0.012262060518735407,0.013035673540695125
BTC_DOWN_REVERSE_LONG,30,SOLUSDT,0.0004,3016,0.0001672763705853014,0.0002825890530905987,0.00016001918982482043,0.00011598891416695336,0.5129310344827587,1.0400223636006074,-0.012662060518735406,0.012635673540695126
BTC_DOWN_REVERSE_LONG,30,SOLUSDT,0.0006,3016,-3.2723629414699124e-05,8.258905309059875e-05,-3.998081017518108e-05,-8.40110858330469e-05,0.5029840848806366,0.9923504764562123,-0.012862060518735407,0.012435673540695125
BTC_DOWN_REVERSE_LONG,60,BNBUSDT,0.0,3016,0.0005132103210044214,0.0009238062081342591,0.0007393399792291838,0.0006754087349089206,0.5603448275862069,1.1519315792046276,-0.010336518328837585,0.01087321739209779
BTC_DOWN_REVERSE_LONG,60,BNBUSDT,0.0004,3016,0.0001132103210044217,0.0005238062081342591,0.0003393399792291841,0.00027540873490892055,0.5377984084880637,1.0318151332855088,-0.010736518328837584,0.01047321739209779
BTC_DOWN_REVERSE_LONG,60,BNBUSDT,0.0006,3016,-8.678967899557881e-05,0.0003238062081342591,0.0001393399792291826,7.540873490892044e-05,0.5212201591511937,0.9762360135993424,-0.010936518328837585,0.01027321739209779
BTC_DOWN_REVERSE_LONG,60,ETHUSDT,0.0,3016,-3.445431763847653e-06,0.0007839903954545147,0.00044744388853801867,0.00026136220738872903,0.544761273209549,0.9992246602886445,-0.014167650522826813,0.013240448698912388
BTC_DOWN_REVERSE_LONG,60,ETHUSDT,0.0004,3016,-0.00040344543176384733,0.00038399039545451464,4.74438885380192e-05,-0.00013863779261127088,0.5251989389920424,0.9128518938116973,-0.014567650522826813,0.012840448698912389
BTC_DOWN_REVERSE_LONG,60,ETHUSDT,0.0006,3016,-0.0006034454317638481,0.0001839903954545147,-0.00015255611146198036,-0.0003386377926112712,0.513262599469496,0.8722997457493016,-0.014767650522826813,0.012640448698912388
BTC_DOWN_REVERSE_LONG,60,SOLUSDT,0.0,3016,0.0008858230417083442,0.0010750201138413074,0.0008805914756373666,0.0008458227119526164,0.5424403183023873,1.1762329534531581,-0.016231010970291893,0.01680003707355393
BTC_DOWN_REVERSE_LONG,60,SOLUSDT,0.0004,3016,0.0004858230417083446,0.0006750201138413074,0.00048059147563736683,0.0004458227119526166,0.5278514588859416,1.0931988858058785,-0.016631010970291894,0.01640003707355393
BTC_DOWN_REVERSE_LONG,60,SOLUSDT,0.0006,3016,0.0002858230417083437,0.0004750201138413074,0.00028059147563736663,0.0002458227119526159,0.5235411140583555,1.0538512037223018,-0.016831010970291892,0.01620003707355393
