hypothesis,horizon_bars,minutes,year,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
NEG_REVERSION_LONG,1,5,2026,0.0004,2719,-0.00038282878014458987,-0.00034950600037024737,-0.00038643258911325165,-0.0003777440797277439,0.41559396837072454,0.6985286674441211,-0.0035199826968414613,0.002686080064273267
NEG_REVERSION_LONG,1,5,2026,0.0006,2719,-0.0005828287801445898,-0.0005495060003702473,-0.0005864325891132516,-0.0005777440797277437,0.3718278778962854,0.5811368636602878,-0.003719982696841461,0.002486080064273267
NEG_REVERSION_LONG,3,15,2024,0.0,4648,0.0003381852817882401,0.00030593294393832515,0.0003364324542994431,0.0003578004770135295,0.5305507745266781,1.166019862531611,-0.0059068083368082665,0.006722109442702196
NEG_REVERSION_LONG,3,15,2024,0.0004,4648,-6.181471821175986e-05,-9.406705606167487e-05,-6.356754570055675e-05,-4.219952298647051e-05,0.4898881239242685,0.9723120129577278,-0.006306808336808267,0.0063221094427021955
NEG_REVERSION_LONG,3,15,2024,0.0006,4648,-0.0002618147182117599,-0.0002940670560616748,-0.0002635675457005574,-0.00024219952298647036,0.46600688468158347,0.8879621003808064,-0.006506808336808266,0.006122109442702196
NEG_REVERSION_LONG,3,15,2025,0.0,4672,0.0003551311793969841,0.00020816514201882352,0.0002970149890175728,0.00027558216274526954,0.5209760273972602,1.171906551386524,-0.005934500568681566,0.0068175101416704555
NEG_REVERSION_LONG,3,15,2025,0.0004,4672,-4.486882060301599e-05,-0.0001918348579811765,-0.00010298501098242706,-0.00012441783725473046,0.4775256849315068,0.9801978675240817,-0.006334500568681566,0.006417510141670455
NEG_REVERSION_LONG,3,15,2025,0.0006,4672,-0.00024486882060301585,-0.0003918348579811764,-0.0003029850109824276,-0.0003244178372547303,0.4565496575342466,0.8967894848105246,-0.006534500568681566,0.006217510141670456
NEG_REVERSION_LONG,3,15,2026,0.0,2719,0.00017275122255654778,0.00011124707976417625,0.00012915712805144875,0.0001660005757449733,0.5112173593232806,1.107770795999982,-0.0048140119795105464,0.005133092858975855
NEG_REVERSION_LONG,3,15,2026,0.0004,2719,-0.00022724877744345227,-0.00028875292023582377,-0.00027084287194855126,-0.00023399942425502687,0.46230231702831925,0.8743209621538737,-0.005214011979510547,0.004733092858975855
NEG_REVERSION_LONG,3,15,2026,0.0006,2719,-0.0004272487774434522,-0.0004887529202358237,-0.0004708428719485512,-0.0004339994242550266,0.436557557925708,0.7772753443399696,-0.005414011979510546,0.004533092858975856
NEG_REVERSION_LONG,6,30,2024,0.0,4648,0.0005178905271591282,0.0005400927507609454,0.0005480962866534209,0.0005729124688939775,0.5438898450946644,1.1925743361243077,-0.007933164704682515,0.009446888090702934
NEG_REVERSION_LONG,6,30,2024,0.0004,4648,0.00011789052715912818,0.0001400927507609454,0.00014809628665342082,0.0001729124688939776,0.5088209982788297,1.040951536701861,-0.008333164704682514,0.009046888090702934
NEG_REVERSION_LONG,6,30,2024,0.0006,4648,-8.210947284087198e-05,-5.990724923905452e-05,-5.190371334657965e-05,-2.7087531106022395e-05,0.49569707401032703,0.9724310389229038,-0.008533164704682515,0.008846888090702934
NEG_REVERSION_LONG,6,30,2025,0.0,4672,0.0004345372179248577,0.0002898213408594197,0.0002966862374910235,0.00027680850203055257,0.5211900684931506,1.157218596942044,-0.00838125646607628,0.009175949922340922
NEG_REVERSION_LONG,6,30,2025,0.0004,4672,3.4537217924857764e-05,-0.00011017865914058033,-0.00010331376250897681,-0.0001231914979694474,0.4910102739726027,1.0116640980095664,-0.00878125646607628,0.008775949922340922
NEG_REVERSION_LONG,6,30,2025,0.0006,4672,-0.00016546278207514231,-0.00031017865914058026,-0.00030331376250897695,-0.00032319149796944743,0.4738869863013699,0.9460033401235386,-0.00898125646607628,0.008575949922340922
NEG_REVERSION_LONG,6,30,2026,0.0,2719,0.00031178801069831833,0.00019759102473426715,0.00018237276068259383,0.0001930509939533015,0.518205222508275,1.1512563968418055,-0.0062584671012331445,0.006855026018438972
NEG_REVERSION_LONG,6,30,2026,0.0004,2719,-8.821198930168169e-05,-0.00020240897526573287,-0.000217627239317406,-0.0002069490060466986,0.481059212945936,0.9609948958509529,-0.006658467101233145,0.006455026018438972
NEG_REVERSION_LONG,6,30,2026,0.0006,2719,-0.0002882119893016816,-0.0004024089752657328,-0.00041762723931740666,-0.0004069490060466984,0.46267009930121367,0.8782421812055493,-0.006858467101233144,0.006255026018438972
NEG_REVERSION_LONG,12,60,2024,0.0,4648,0.0007663244232280091,0.0005180078936621868,0.0007732020040897666,0.0008044359195571907,0.5296901893287436,1.219282753405287,-0.010263172120049647,0.012744983962391787
NEG_REVERSION_LONG,12,60,2024,0.0004,4648,0.00036632442322800945,0.00011800789366218678,0.0003732020040897665,0.0004044359195571908,0.5070998278829604,1.0993311555011898,-0.010663172120049646,0.012344983962391788
NEG_REVERSION_LONG,12,60,2024,0.0006,4648,0.00016632442322800896,-8.199210633781315e-05,0.000173202004089766,0.0002044359195571908,0.4965576592082616,1.0439131539279272,-0.010863172120049646,0.012144983962391788
NEG_REVERSION_LONG,12,60,2025,0.0,4672,0.0005085015977454907,0.0002188922284598327,0.00034045528364884,0.00038355577825118696,0.5143407534246576,1.144075261993129,-0.010901195733300183,0.011771705404256608
NEG_REVERSION_LONG,12,60,2025,0.0004,4672,0.00010850159774549081,-0.00018110777154016733,-5.954471635115983e-05,-1.6444221748813173e-05,0.4845890410958904,1.029094715840223,-0.011301195733300183,0.011371705404256608
NEG_REVERSION_LONG,12,60,2025,0.0006,4672,-9.14984022545097e-05,-0.00038110777154016725,-0.00025954471635116,-0.00021644422174881312,0.4713184931506849,0.9761332838305932,-0.011501195733300183,0.011171705404256608
NEG_REVERSION_LONG,12,60,2026,0.0,2719,0.00042339165410067023,9.938052804181474e-05,0.0002478512695463247,0.00028799475049975796,0.5082751011401251,1.1531958502052166,-0.008353438043741557,0.00908092579925027
NEG_REVERSION_LONG,12,60,2026,0.0004,2719,2.3391654100670353e-05,-0.0003006194719581853,-0.0001521487304536744,-0.00011200524950024185,0.47811695476278043,1.0078854258366148,-0.008753438043741556,0.008680925799250271
NEG_REVERSION_LONG,12,60,2026,0.0006,2719,-0.00017660834589932985,-0.0005006194719581852,-0.0003521487304536758,-0.00031200524950024183,0.4645090106656859,0.9425164400201212,-0.008953438043741557,0.00848092579925027
