hypothesis,minutes,symbol,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
HIGH_6H_REVERSE_SHORT,30,SOLUSDT,0.0004,6524,-9.957823633068767e-05,0.0003464933895591774,7.574308855577373e-05,-1.0562243739529546e-05,0.5295830778663396,0.9627582321498493,-0.008400175180716805,0.007727314422412967
HIGH_6H_REVERSE_SHORT,30,SOLUSDT,0.0006,6524,-0.0002995782363306877,0.00014649338955917749,-0.00012425691144422725,-0.00021056224373952948,0.513182096873084,0.8918285235624819,-0.008600175180716806,0.007527314422412968
HIGH_6H_REVERSE_SHORT,60,BNBUSDT,0.0,7900,-5.1787242192532404e-05,0.00021806344931918353,9.972699945002257e-05,3.2054827754332385e-05,0.5208860759493671,0.9755250624371106,-0.006519291801464576,0.0062135283495942
HIGH_6H_REVERSE_SHORT,60,BNBUSDT,0.0004,7900,-0.00045178724219253235,-0.00018193655068081649,-0.0003002730005499771,-0.0003679451722456676,0.4820253164556962,0.8048593459551167,-0.006919291801464576,0.0058135283495942
HIGH_6H_REVERSE_SHORT,60,BNBUSDT,0.0006,7900,-0.0006517872421925325,-0.0003819365506808164,-0.0005002730005499779,-0.0005679451722456675,0.4627848101265823,0.730745210273757,-0.007119291801464576,0.0056135283495942
HIGH_6H_REVERSE_SHORT,60,BTCUSDT,0.0,6270,0.00021032385166046538,0.0005145282743370672,0.0003415293788981623,0.00024988463058789404,0.5609250398724083,1.1070903276859272,-0.006335682747213389,0.006166214910386104
HIGH_6H_REVERSE_SHORT,60,BTCUSDT,0.0004,6270,-0.0001896761483395347,0.00011452827433706714,-5.84706211018379e-05,-0.00015011536941210595,0.5135566188197768,0.9117425744741712,-0.006735682747213389,0.005766214910386104
HIGH_6H_REVERSE_SHORT,60,BTCUSDT,0.0006,6270,-0.00038967614833953454,-8.547172566293279e-05,-0.0002584706211018382,-0.00035011536941210574,0.49138755980861243,0.8267068698084128,-0.006935682747213389,0.005566214910386104
HIGH_6H_REVERSE_SHORT,60,ETHUSDT,0.0,5476,0.00031709568561813327,0.0009058271391242934,0.0005520726935120457,0.0004109831950827945,0.5642804967129291,1.1189410396655508,-0.008521782910478226,0.008355982560199315
HIGH_6H_REVERSE_SHORT,60,ETHUSDT,0.0004,5476,-8.290431438186665e-05,0.0005058271391242934,0.00015207269351204616,1.0983195082794513e-05,0.539444850255661,0.9708554041171281,-0.008921782910478225,0.007955982560199316
