hypothesis,state,side,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,15,0.0004,263,-0.00010077270357660718,-0.00024976964679184166,-0.0001387015359068797,-0.00012808944679823156,0.4600760456273764,0.8961452986107146,-0.002508207770226489,0.002787893897040796
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,15,0.0006,263,-0.0003007727035766069,-0.0004497696467918416,-0.00033870153590687916,-0.00032808944679823133,0.41064638783269963,0.7224687477113069,-0.0027082077702264887,0.002587893897040796
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,30,0.0,263,5.466259601526946e-05,9.350743527236638e-05,6.522813621813937e-05,9.430093966310347e-05,0.5095057034220533,1.0434112978107684,-0.003984686061800224,0.0036569272625667447
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,30,0.0004,263,-0.00034533740398473074,-0.00030649256472763364,-0.00033477186378186134,-0.00030569906033689665,0.4524714828897338,0.7643409124999758,-0.004384686061800224,0.0032569272625667446
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,30,0.0006,263,-0.0005453374039847303,-0.0005064925647276336,-0.0005347718637818605,-0.0005056990603368964,0.4220532319391635,0.654358023806798,-0.004584686061800224,0.003056927262566745
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,60,0.0,263,0.0005818648986285636,6.538796861388363e-05,0.0005075753354159535,0.0005248335341828773,0.5095057034220533,1.379559442704129,-0.0044747727052264485,0.006813234759679168
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,60,0.0004,263,0.00018186489862856358,-0.0003346120313861164,0.00010757533541595327,0.0001248335341828773,0.4714828897338403,1.1048145756914325,-0.004874772705226449,0.006413234759679168
FRAG_UP_CONTINUE_LONG,FRAGILE_UP,LONG,60,0.0006,263,-1.813510137143641e-05,-0.0005346120313861163,-9.242466458404672e-05,-7.516646581712246e-05,0.44866920152091255,0.9901610550131559,-0.005074772705226448,0.006213234759679168
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,5,0.0,207,-1.4939345940483364e-05,5.389237692332571e-05,-2.819769525742903e-06,7.886296159310297e-06,0.5072463768115942,0.9713899952241651,-0.0016712543188298179,0.0015741992445406086
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,5,0.0004,207,-0.0004149393459404834,-0.0003461076230766743,-0.0004028197695257427,-0.0003921137038406898,0.3285024154589372,0.4496539153344116,-0.002071254318829818,0.0011741992445406086
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,5,0.0006,207,-0.0006149393459404833,-0.0005461076230766742,-0.0006028197695257428,-0.0005921137038406896,0.2898550724637681,0.3109199084831254,-0.0022712543188298175,0.0009741992445406086
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,15,0.0,207,2.5990850064971336e-05,0.00015758951084210437,0.00011135919160925176,9.688432888369659e-05,0.5265700483091788,1.0254155638048104,-0.0032415281341618522,0.0030760770190598756
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,15,0.0004,207,-0.0003740091499350287,-0.00024241048915789564,-0.00028864080839074866,-0.0003031156711163035,0.463768115942029,0.69488128987855,-0.0036415281341618524,0.0026760770190598754
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,15,0.0006,207,-0.0005740091499350286,-0.0004424104891578956,-0.0004886408083907482,-0.0005031156711163033,0.4396135265700483,0.5701978672996085,-0.003841528134161852,0.0024760770190598758
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,30,0.0,207,0.00019734361463314483,0.000396497604493673,0.0002710683175491121,0.00020065283238867286,0.5797101449275363,1.157392226611328,-0.004498561685873282,0.004025846861399707
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,30,0.0004,207,-0.00020265638536685516,-3.5023955063270243e-06,-0.00012893168245088857,-0.00019934716761132713,0.4975845410628019,0.8590310842990426,-0.004898561685873282,0.003625846861399707
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,30,0.0006,207,-0.00040265638536685506,-0.00020350239550632695,-0.0003289316824508876,-0.000399347167611327,0.46859903381642515,0.7387287507468092,-0.0050985616858732815,0.0034258468613997074
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,60,0.0,207,0.00032256123834408234,0.00039920772620494205,0.00030259698094347844,0.00024138568280808502,0.5555555555555556,1.1928883116056959,-0.005705334491628178,0.0056262434208433024
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,60,0.0004,207,-7.74387616559176e-05,-7.922737950579709e-07,-9.740301905652203e-05,-0.00015861431719191502,0.4975845410628019,0.9583466083584421,-0.006105334491628178,0.005226243420843302
FRAG_DOWN_REVERSE_LONG,FRAGILE_DOWN,LONG,60,0.0006,207,-0.0002774387616559176,-0.0002007922737950579,-0.00029740301905652167,-0.0003586143171919148,0.47342995169082125,0.8585853653282018,-0.0063053344916281775,0.005026243420843303
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,5,0.0,207,1.4939345940483364e-05,-5.389237692332571e-05,2.819769525742903e-06,-7.886296159310448e-06,0.48792270531400966,1.029452645092595,-0.0015741992445406083,0.0016712543188298185
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,5,0.0004,207,-0.0003850606540595166,-0.00045389237692332573,-0.0003971802304742569,-0.0004078862961593104,0.34299516908212563,0.4826533556079233,-0.0019741992445406085,0.0012712543188298185
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,5,0.0006,207,-0.0005850606540595166,-0.0006538923769233257,-0.0005971802304742569,-0.0006078862961593105,0.2946859903381642,0.33649612462340794,-0.002174199244540608,0.0010712543188298187
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,15,0.0,207,-2.5990850064971336e-05,-0.00015758951084210437,-0.00011135919160925176,-9.688432888369684e-05,0.47342995169082125,0.9752143767834909,-0.003076077019059875,0.003241528134161855
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,15,0.0004,207,-0.0004259908500649713,-0.0005575895108421043,-0.0005113591916092522,-0.0004968843288836969,0.3961352657004831,0.6651892595339421,-0.0034760770190598754,0.0028415281341618547
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,15,0.0006,207,-0.0006259908500649712,-0.0007575895108421043,-0.0007113591916092515,-0.0006968843288836968,0.3526570048309179,0.5519182958462073,-0.003676077019059875,0.002641528134161855
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,30,0.0,207,-0.00019734361463314483,-0.000396497604493673,-0.0002710683175491121,-0.0002006528323886731,0.41545893719806765,0.8640113325521903,-0.004025846861399706,0.004498561685873282
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,30,0.0004,207,-0.0005973436146331449,-0.000796497604493673,-0.0006710683175491123,-0.0006006528323886732,0.3526570048309179,0.648252980404018,-0.0044258468613997065,0.0040985616858732815
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,30,0.0006,207,-0.0007973436146331449,-0.0009964976044936728,-0.0008710683175491121,-0.0008006528323886731,0.3285024154589372,0.5642664767974269,-0.004625846861399706,0.0038985616858732814
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,60,0.0,207,-0.00032256123834408234,-0.00039920772620494205,-0.00030259698094347844,-0.00024138568280808532,0.4396135265700483,0.8383014489042505,-0.0056262434208433024,0.005705334491628178
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,60,0.0004,207,-0.000722561238344082,-0.000799207726204942,-0.0007025969809434781,-0.0006413856828080851,0.40096618357487923,0.6752092114501759,-0.006026243420843303,0.0053053344916281775
FRAG_DOWN_CONTINUE_SHORT,FRAGILE_DOWN,SHORT,60,0.0006,207,-0.0009225612383440823,-0.0009992077262049419,-0.0009025969809434785,-0.0008413856828080851,0.3719806763285024,0.6067876587838211,-0.006226243420843302,0.005105334491628178
