hypothesis,year,horizon,minutes,feature,bucket,cost,samples,mean_return,median_return,win_rate,profit_factor,q10,q90
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q1,0.0004,1517,-0.00044925447724247786,-6.074481628160004e-05,0.4917600527356625,0.8564522902125759,-0.00878210075220622,0.007712095801388583
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q2,0.0,1575,-0.00015121546077262018,0.0001494768310912,0.5104761904761905,0.9426171090527574,-0.00787395106738404,0.007279413280365921
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q2,0.0002,1575,-0.00035121546077262014,-5.052316890880002e-05,0.49714285714285716,0.8715659617972549,-0.00807395106738404,0.007079413280365921
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q2,0.0004,1575,-0.00055121546077262,-0.00025052316890880003,0.47619047619047616,0.8057202560489714,-0.00827395106738404,0.006879413280365921
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q3,0.0,1571,-7.086761051611252e-05,0.0002914870441679,0.5327816677275621,0.9711611761771569,-0.0073795180722892,0.0070851734281256
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q3,0.0002,1571,-0.0002708676105161125,9.148704416790001e-05,0.5066836409929981,0.8939215950644535,-0.007579518072289199,0.006885173428125601
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q3,0.0004,1571,-0.0004708676105161125,-0.0001085129558321,0.4907702100572883,0.8225668328606671,-0.0077795180722892,0.0066851734281256
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q4,0.0,1621,6.195740910783028e-05,9.568778952262492e-05,0.5089450956199877,1.0281099137845662,-0.006905736694125,0.0069346197555488
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q4,0.0002,1621,-0.00013804259089216975,-0.00010431221047737509,0.4904380012338063,0.94009434065896,-0.007105736694124999,0.0067346197555488005
DOWN_REVERSAL_LONG,2025,6,30,directional_close_extremity,Q4,0.0004,1621,-0.0003380425908921697,-0.0003043122104773751,0.46822948797038866,0.8596346672168119,-0.007305736694125,0.0065346197555488
DOWN_REVERSAL_LONG,2026,6,30,directional_close_extremity,Q1,0.0,1025,-4.4904915971178736e-05,0.0002647302045368,0.535609756097561,0.9780306633764213,-0.006035972006114119,0.00613592126664484
DOWN_REVERSAL_LONG,2026,6,30,directional_close_extremity,Q1,0.0002,1025,-0.0002449049159711788,6.47302045368e-05,0.5063414634146342,0.8855536100354485,-0.006235972006114119,0.00593592126664484
DOWN_REVERSAL_LONG,2026,6,30,directional_close_extremity,Q1,0.0004,1025,-0.0004449049159711789,-0.0001352697954632,0.4878048780487805,0.8014153741237524,-0.0064359720061141195,0.00573592126664484
DOWN_REVERSAL_LONG,2026,6,30,directional_close_extremity,Q2,0.0,937,0.00020681799310523846,0.0005818604989451,0.5506937033084311,1.114944668537693,-0.00521348888913156,0.00568617266185586
DOWN_REVERSAL_LONG,2026,6,30,directional_close_extremity,Q2,0.0002,937,6.817993105238405e-06,0.0003818604989451,0.528281750266809,1.0036046228298845,-0.005413488889131559,0.00548617266185586
