beta_window_days,residual_lookback_days,rebalance_time,entry_time,exit_time,gross_return,turnover,estimated_market_beta,long_count,short_count
56,3,2024-10-04 00:00:00+00:00,2024-10-04 04:00:00+00:00,2024-10-05 04:00:00+00:00,0.00886338702640696,0.75,0.09579896888202097,4,4
56,3,2024-10-05 00:00:00+00:00,2024-10-05 04:00:00+00:00,2024-10-06 04:00:00+00:00,-0.00042843892874407097,0.75,0.08862059136067277,4,4
56,3,2024-10-06 00:00:00+00:00,2024-10-06 04:00:00+00:00,2024-10-07 04:00:00+00:00,0.01441557247721495,1.0,0.08696640305190473,4,4
56,3,2024-10-07 00:00:00+00:00,2024-10-07 04:00:00+00:00,2024-10-08 04:00:00+00:00,0.0011251192275655991,1.75,-0.07797915252517207,4,4
56,3,2024-10-08 00:00:00+00:00,2024-10-08 04:00:00+00:00,2024-10-09 04:00:00+00:00,0.006064239398594129,1.5,-0.10140093873504877,4,4
56,3,2024-10-09 00:00:00+00:00,2024-10-09 04:00:00+00:00,2024-10-10 04:00:00+00:00,0.008070961779264127,0.75,0.04499689365411352,4,4
56,3,2024-10-10 00:00:00+00:00,2024-10-10 04:00:00+00:00,2024-10-11 04:00:00+00:00,0.0006722627442669049,1.0,0.17430423538277126,4,4
56,3,2024-10-11 00:00:00+00:00,2024-10-11 04:00:00+00:00,2024-10-12 04:00:00+00:00,0.018247787285826628,0.5,0.275395476896072,4,4
56,3,2024-10-12 00:00:00+00:00,2024-10-12 04:00:00+00:00,2024-10-13 04:00:00+00:00,-0.0013032273895014351,1.75,-0.07329061314624546,4,4
56,3,2024-10-13 00:00:00+00:00,2024-10-13 04:00:00+00:00,2024-10-14 04:00:00+00:00,-0.006878339247461646,0.75,0.0021777042952615677,4,4
56,3,2024-10-14 00:00:00+00:00,2024-10-14 04:00:00+00:00,2024-10-15 04:00:00+00:00,0.017419090288442837,1.0,0.017303467288613927,4,4
56,3,2024-10-15 00:00:00+00:00,2024-10-15 04:00:00+00:00,2024-10-16 04:00:00+00:00,0.00851650878124631,1.25,0.10821878676165025,4,4
56,3,2024-10-16 00:00:00+00:00,2024-10-16 04:00:00+00:00,2024-10-17 04:00:00+00:00,-0.008569120258053592,1.25,0.20222742940983895,4,4
56,3,2024-10-17 00:00:00+00:00,2024-10-17 04:00:00+00:00,2024-10-18 04:00:00+00:00,-0.018120368500673195,0.5,0.15912888987136567,4,4
56,3,2024-10-18 00:00:00+00:00,2024-10-18 04:00:00+00:00,2024-10-19 04:00:00+00:00,0.0003124703728321354,0.5,0.17451262741959986,4,4
56,3,2024-10-19 00:00:00+00:00,2024-10-19 04:00:00+00:00,2024-10-20 04:00:00+00:00,-0.008314840967917084,0.75,0.06004553416447428,4,4
56,3,2024-10-20 00:00:00+00:00,2024-10-20 04:00:00+00:00,2024-10-21 04:00:00+00:00,0.00738504497994677,0.75,-0.0596405415208619,4,4
56,3,2024-10-21 00:00:00+00:00,2024-10-21 04:00:00+00:00,2024-10-22 04:00:00+00:00,-0.000481184190901332,1.0,-0.07866154857766966,4,4
56,3,2024-10-22 00:00:00+00:00,2024-10-22 04:00:00+00:00,2024-10-23 04:00:00+00:00,-0.0011513205066993881,0.75,0.04345728499223911,4,4
56,3,2024-10-23 00:00:00+00:00,2024-10-23 04:00:00+00:00,2024-10-24 04:00:00+00:00,0.0040327846022168296,0.75,-0.025980117004951397,4,4
56,3,2024-10-24 00:00:00+00:00,2024-10-24 04:00:00+00:00,2024-10-25 04:00:00+00:00,-0.0069223551671673406,1.25,-0.0064575541694670835,4,4
56,3,2024-10-25 00:00:00+00:00,2024-10-25 04:00:00+00:00,2024-10-26 04:00:00+00:00,-0.012650314551208908,0.75,0.12567479277602317,4,4
56,3,2024-10-26 00:00:00+00:00,2024-10-26 04:00:00+00:00,2024-10-27 04:00:00+00:00,-0.004489513596072484,0.25,0.1870915813805445,4,4
56,3,2024-10-27 00:00:00+00:00,2024-10-27 04:00:00+00:00,2024-10-28 04:00:00+00:00,-0.008707510790666131,0.5,0.18331520258383835,4,4
56,3,2024-10-28 00:00:00+00:00,2024-10-28 04:00:00+00:00,2024-10-29 04:00:00+00:00,-0.0016887064474216118,0.5,0.1810202159338363,4,4
56,3,2024-10-29 00:00:00+00:00,2024-10-29 04:00:00+00:00,2024-10-30 04:00:00+00:00,0.004673140229830813,0.75,0.09806148164524994,4,4
56,3,2024-10-30 00:00:00+00:00,2024-10-30 04:00:00+00:00,2024-10-31 04:00:00+00:00,-0.0038996093688260514,1.25,0.1504628097950758,4,4
56,3,2024-10-31 00:00:00+00:00,2024-10-31 04:00:00+00:00,2024-11-01 04:00:00+00:00,0.006861531328525516,0.75,0.1345584819026318,4,4
56,3,2024-11-01 00:00:00+00:00,2024-11-01 04:00:00+00:00,2024-11-02 04:00:00+00:00,-0.0024157791543006624,0.5,0.014243466511096925,4,4
56,3,2024-11-02 00:00:00+00:00,2024-11-02 04:00:00+00:00,2024-11-03 04:00:00+00:00,-0.003342540094439503,0.75,0.1295710459755158,4,4
56,3,2024-11-03 00:00:00+00:00,2024-11-03 04:00:00+00:00,2024-11-04 04:00:00+00:00,-0.007504174937578503,1.0,0.17191391157762162,4,4
56,3,2024-11-04 00:00:00+00:00,2024-11-04 04:00:00+00:00,2024-11-05 04:00:00+00:00,-0.0038204217320994133,0.5,0.2866746100297465,4,4
56,3,2024-11-05 00:00:00+00:00,2024-11-05 04:00:00+00:00,2024-11-06 04:00:00+00:00,-0.006211258389920565,1.0,0.19335241884573676,4,4
56,3,2024-11-06 00:00:00+00:00,2024-11-06 04:00:00+00:00,2024-11-07 04:00:00+00:00,0.026342699443282283,0.75,0.0715484756222964,4,4
56,3,2024-11-07 00:00:00+00:00,2024-11-07 04:00:00+00:00,2024-11-08 04:00:00+00:00,0.000491638885506851,0.75,-0.20084624878537444,4,4
56,3,2024-11-08 00:00:00+00:00,2024-11-08 04:00:00+00:00,2024-11-09 04:00:00+00:00,0.0005172129304396311,1.25,-0.09432184526853638,4,4
56,3,2024-11-09 00:00:00+00:00,2024-11-09 04:00:00+00:00,2024-11-10 04:00:00+00:00,-0.036382634432581856,0.25,-0.018746746980068646,4,4
56,3,2024-11-10 00:00:00+00:00,2024-11-10 04:00:00+00:00,2024-11-11 04:00:00+00:00,-0.009525435482548583,0.75,-0.08940400376872776,4,4
56,3,2024-11-11 00:00:00+00:00,2024-11-11 04:00:00+00:00,2024-11-12 04:00:00+00:00,-0.004293079985558057,1.25,-0.14666038488120836,4,4
56,3,2024-11-12 00:00:00+00:00,2024-11-12 04:00:00+00:00,2024-11-13 04:00:00+00:00,-0.020477219722760967,0.75,-0.07117952554208695,4,4
56,3,2024-11-13 00:00:00+00:00,2024-11-13 04:00:00+00:00,2024-11-14 04:00:00+00:00,-0.008978604108828864,0.75,0.04247190649303298,4,4
56,3,2024-11-14 00:00:00+00:00,2024-11-14 04:00:00+00:00,2024-11-15 04:00:00+00:00,-0.04657016262027576,0.25,0.008997283320309662,4,4
56,3,2024-11-15 00:00:00+00:00,2024-11-15 04:00:00+00:00,2024-11-16 04:00:00+00:00,0.0015875217026633526,0.5,-0.014733257079621254,4,4
56,3,2024-11-16 00:00:00+00:00,2024-11-16 04:00:00+00:00,2024-11-17 04:00:00+00:00,-0.00477616015535276,1.0,0.1377331755213188,4,4
56,3,2024-11-17 00:00:00+00:00,2024-11-17 04:00:00+00:00,2024-11-18 04:00:00+00:00,0.0124915778792134,1.0,0.1751779790538028,4,4
56,3,2024-11-18 00:00:00+00:00,2024-11-18 04:00:00+00:00,2024-11-19 04:00:00+00:00,-0.007733529839557829,0.5,0.06579200161546533,4,4
56,3,2024-11-19 00:00:00+00:00,2024-11-19 04:00:00+00:00,2024-11-20 04:00:00+00:00,0.0217609637956626,0.25,0.03533054718738349,4,4
56,3,2024-11-20 00:00:00+00:00,2024-11-20 04:00:00+00:00,2024-11-21 04:00:00+00:00,-0.01151577668123245,2.0,-0.1011406799066297,4,4
56,3,2024-11-21 00:00:00+00:00,2024-11-21 04:00:00+00:00,2024-11-22 04:00:00+00:00,-0.019598149738098952,1.0,0.08606282941202315,4,4
56,3,2024-11-22 00:00:00+00:00,2024-11-22 04:00:00+00:00,2024-11-23 04:00:00+00:00,-0.008918810999208757,0.75,0.1991352484616054,4,4
56,3,2024-11-23 00:00:00+00:00,2024-11-23 04:00:00+00:00,2024-11-24 04:00:00+00:00,0.02157200768903335,0.5,0.10362469212691067,4,4
56,3,2024-11-24 00:00:00+00:00,2024-11-24 04:00:00+00:00,2024-11-25 04:00:00+00:00,0.017708976210699404,0.75,0.03818599544651535,4,4
56,3,2024-11-25 00:00:00+00:00,2024-11-25 04:00:00+00:00,2024-11-26 04:00:00+00:00,0.01270633424556071,1.25,-0.1261940876997975,4,4
56,3,2024-11-26 00:00:00+00:00,2024-11-26 04:00:00+00:00,2024-11-27 04:00:00+00:00,-0.005858035498261041,0.75,-0.046501709333458985,4,4
56,3,2024-11-27 00:00:00+00:00,2024-11-27 04:00:00+00:00,2024-11-28 04:00:00+00:00,0.014239573849616244,1.0,-0.14639068507580938,4,4
56,3,2024-11-28 00:00:00+00:00,2024-11-28 04:00:00+00:00,2024-11-29 04:00:00+00:00,0.009733082756056596,1.5,0.1018030722184809,4,4
56,3,2024-11-29 00:00:00+00:00,2024-11-29 04:00:00+00:00,2024-11-30 04:00:00+00:00,-0.015479138798496272,1.25,0.03391153647632397,4,4
56,3,2024-11-30 00:00:00+00:00,2024-11-30 04:00:00+00:00,2024-12-01 04:00:00+00:00,-0.010591767285891118,1.5,0.23366232724312663,4,4
56,3,2024-12-01 00:00:00+00:00,2024-12-01 04:00:00+00:00,2024-12-02 04:00:00+00:00,-0.07453981083523553,1.25,-0.022240005370723126,4,4
56,3,2024-12-02 00:00:00+00:00,2024-12-02 04:00:00+00:00,2024-12-03 04:00:00+00:00,-0.03484248775495692,0.75,-0.00504306961272899,4,4
56,3,2024-12-03 00:00:00+00:00,2024-12-03 04:00:00+00:00,2024-12-04 04:00:00+00:00,0.031798517761046904,0.75,-0.0746446201509232,4,4
56,3,2024-12-04 00:00:00+00:00,2024-12-04 04:00:00+00:00,2024-12-05 04:00:00+00:00,0.03874932459001383,0.5,0.08253674888245134,4,4
56,3,2024-12-05 00:00:00+00:00,2024-12-05 04:00:00+00:00,2024-12-06 04:00:00+00:00,-0.009077736713498527,0.5,0.06036064760754355,4,4
56,3,2024-12-06 00:00:00+00:00,2024-12-06 04:00:00+00:00,2024-12-07 04:00:00+00:00,0.013732743798962443,1.5,0.12327235943691484,4,4
56,3,2024-12-07 00:00:00+00:00,2024-12-07 04:00:00+00:00,2024-12-08 04:00:00+00:00,0.018094732769064648,1.0,-0.0026253987787856203,4,4
56,3,2024-12-08 00:00:00+00:00,2024-12-08 04:00:00+00:00,2024-12-09 04:00:00+00:00,0.00242637579241535,1.75,0.02579477388759588,4,4
56,3,2024-12-09 00:00:00+00:00,2024-12-09 04:00:00+00:00,2024-12-10 04:00:00+00:00,0.011322745544592783,1.25,0.03581448441785577,4,4
56,3,2024-12-10 00:00:00+00:00,2024-12-10 04:00:00+00:00,2024-12-11 04:00:00+00:00,0.004698647437980777,1.75,-0.06080990425305159,4,4
56,3,2024-12-11 00:00:00+00:00,2024-12-11 04:00:00+00:00,2024-12-12 04:00:00+00:00,0.022819507227367364,0.75,-0.14478203728903963,4,4
56,3,2024-12-12 00:00:00+00:00,2024-12-12 04:00:00+00:00,2024-12-13 04:00:00+00:00,-0.002467157515543064,1.0,0.09538545617771726,4,4
56,3,2024-12-13 00:00:00+00:00,2024-12-13 04:00:00+00:00,2024-12-14 04:00:00+00:00,0.008610250283699245,1.75,0.02482650353701793,4,4
56,3,2024-12-14 00:00:00+00:00,2024-12-14 04:00:00+00:00,2024-12-15 04:00:00+00:00,0.010544168305164761,0.75,0.10056599837868656,4,4
56,3,2024-12-15 00:00:00+00:00,2024-12-15 04:00:00+00:00,2024-12-16 04:00:00+00:00,0.008400344885194283,0.75,0.14293003110340902,4,4
56,3,2024-12-16 00:00:00+00:00,2024-12-16 04:00:00+00:00,2024-12-17 04:00:00+00:00,-0.013965855397998134,1.25,0.28439512809757655,4,4
56,3,2024-12-17 00:00:00+00:00,2024-12-17 04:00:00+00:00,2024-12-18 04:00:00+00:00,-0.014211619079289528,0.25,0.26584225494459685,4,4
56,3,2024-12-18 00:00:00+00:00,2024-12-18 04:00:00+00:00,2024-12-19 04:00:00+00:00,-0.011074204062805362,0.5,0.22235435351070065,4,4
56,3,2024-12-19 00:00:00+00:00,2024-12-19 04:00:00+00:00,2024-12-20 04:00:00+00:00,-0.0190664753995565,0.75,0.10615117437614399,4,4
56,3,2024-12-20 00:00:00+00:00,2024-12-20 04:00:00+00:00,2024-12-21 04:00:00+00:00,-0.0045145531614571716,0.5,0.10959668356120539,4,4
56,3,2024-12-21 00:00:00+00:00,2024-12-21 04:00:00+00:00,2024-12-22 04:00:00+00:00,-0.010043577604056969,0.75,0.035232858306390585,4,4
56,3,2024-12-22 00:00:00+00:00,2024-12-22 04:00:00+00:00,2024-12-23 04:00:00+00:00,0.01383158889973407,0.5,0.06642805923580991,4,4
56,3,2024-12-23 00:00:00+00:00,2024-12-23 04:00:00+00:00,2024-12-24 04:00:00+00:00,0.014267152869391675,0.75,-0.15271271291495145,4,4
56,3,2024-12-24 00:00:00+00:00,2024-12-24 04:00:00+00:00,2024-12-25 04:00:00+00:00,0.0035263821946094065,1.0,-0.17427654960588096,4,4
56,3,2024-12-25 00:00:00+00:00,2024-12-25 04:00:00+00:00,2024-12-26 04:00:00+00:00,0.014188911298508314,1.0,0.06786907264759595,4,4
56,3,2024-12-26 00:00:00+00:00,2024-12-26 04:00:00+00:00,2024-12-27 04:00:00+00:00,0.0006689725959701243,1.0,0.22174893204678747,4,4
56,3,2024-12-27 00:00:00+00:00,2024-12-27 04:00:00+00:00,2024-12-28 04:00:00+00:00,-0.003028141183660474,1.25,0.22153592619704718,4,4
56,3,2024-12-28 00:00:00+00:00,2024-12-28 04:00:00+00:00,2024-12-29 04:00:00+00:00,0.0011953532795239141,1.25,-0.0006812282022762572,4,4
56,3,2024-12-29 00:00:00+00:00,2024-12-29 04:00:00+00:00,2024-12-30 04:00:00+00:00,0.00011596258553035754,0.75,-0.04309253785753775,4,4
56,3,2024-12-30 00:00:00+00:00,2024-12-30 04:00:00+00:00,2024-12-31 04:00:00+00:00,0.0009020356008014874,0.75,-0.0887754987054058,4,4
56,3,2024-12-31 00:00:00+00:00,2024-12-31 04:00:00+00:00,2025-01-01 04:00:00+00:00,-3.2248389075756334e-05,1.25,0.074291190347654,4,4
56,3,2025-01-01 00:00:00+00:00,2025-01-01 04:00:00+00:00,2025-01-02 04:00:00+00:00,0.026076667385844632,1.0,0.03316943308876842,4,4
56,3,2025-01-02 00:00:00+00:00,2025-01-02 04:00:00+00:00,2025-01-03 04:00:00+00:00,-0.0022604365518614222,1.25,-0.06928811879455002,4,4
56,3,2025-01-03 00:00:00+00:00,2025-01-03 04:00:00+00:00,2025-01-04 04:00:00+00:00,0.014968794598326562,0.75,-0.08154482017646539,4,4
56,3,2025-01-04 00:00:00+00:00,2025-01-04 04:00:00+00:00,2025-01-05 04:00:00+00:00,0.010137134211016696,1.0,-0.26768195880498696,4,4
56,3,2025-01-05 00:00:00+00:00,2025-01-05 04:00:00+00:00,2025-01-06 04:00:00+00:00,-0.016056336328913748,0.75,-0.24138577930203137,4,4
56,3,2025-01-06 00:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-07 04:00:00+00:00,0.008746981160665315,0.25,-0.2596783746546779,4,4
56,3,2025-01-07 00:00:00+00:00,2025-01-07 04:00:00+00:00,2025-01-08 04:00:00+00:00,0.003711201899643843,1.25,0.09201504557941073,4,4
56,3,2025-01-08 00:00:00+00:00,2025-01-08 04:00:00+00:00,2025-01-09 04:00:00+00:00,0.0035855699794333507,0.75,0.12533289240896087,4,4
56,3,2025-01-09 00:00:00+00:00,2025-01-09 04:00:00+00:00,2025-01-10 04:00:00+00:00,-0.0014363018755173124,1.0,0.1613734071596754,4,4
56,3,2025-01-10 00:00:00+00:00,2025-01-10 04:00:00+00:00,2025-01-11 04:00:00+00:00,-0.006790188116010745,0.75,0.06916082001055449,4,4
56,3,2025-01-11 00:00:00+00:00,2025-01-11 04:00:00+00:00,2025-01-12 04:00:00+00:00,-0.009957108480611931,0.75,0.07231673169725467,4,4
56,3,2025-01-12 00:00:00+00:00,2025-01-12 04:00:00+00:00,2025-01-13 04:00:00+00:00,0.00497366736642163,0.75,-0.11471490916479152,4,4
56,3,2025-01-13 00:00:00+00:00,2025-01-13 04:00:00+00:00,2025-01-14 04:00:00+00:00,-0.007582017735901614,1.0,-0.03441678320415131,4,4
56,3,2025-01-14 00:00:00+00:00,2025-01-14 04:00:00+00:00,2025-01-15 04:00:00+00:00,-0.009999145955154942,0.25,0.0031935883060247305,4,4
56,3,2025-01-15 00:00:00+00:00,2025-01-15 04:00:00+00:00,2025-01-16 04:00:00+00:00,0.021403430998164275,1.0,0.0691432962298793,4,4
56,3,2025-01-16 00:00:00+00:00,2025-01-16 04:00:00+00:00,2025-01-17 04:00:00+00:00,-0.0324161397584771,1.5,-0.12332411323179551,4,4
56,3,2025-01-17 00:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-18 04:00:00+00:00,0.0010667674474202221,0.75,-0.08211849161764517,4,4
56,3,2025-01-18 00:00:00+00:00,2025-01-18 04:00:00+00:00,2025-01-19 04:00:00+00:00,-0.0193635584882402,0.0,-0.0764699847254895,4,4
56,3,2025-01-19 00:00:00+00:00,2025-01-19 04:00:00+00:00,2025-01-20 04:00:00+00:00,-0.02148033679233484,0.5,0.060937929882288494,4,4
56,3,2025-01-20 00:00:00+00:00,2025-01-20 04:00:00+00:00,2025-01-21 04:00:00+00:00,-0.003494852116904562,1.0,0.16821657603013446,4,4
56,3,2025-01-21 00:00:00+00:00,2025-01-21 04:00:00+00:00,2025-01-22 04:00:00+00:00,0.0006653110259437212,1.0,0.11816879908072564,4,4
56,3,2025-01-22 00:00:00+00:00,2025-01-22 04:00:00+00:00,2025-01-23 04:00:00+00:00,-0.006151507694976993,0.75,0.16168536730857735,4,4
56,3,2025-01-23 00:00:00+00:00,2025-01-23 04:00:00+00:00,2025-01-24 04:00:00+00:00,0.0040519322055126705,1.0,0.0072519596377762785,4,4
56,3,2025-01-24 00:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-25 04:00:00+00:00,0.018533117647025185,1.0,0.05803041558562011,4,4
56,3,2025-01-25 00:00:00+00:00,2025-01-25 04:00:00+00:00,2025-01-26 04:00:00+00:00,-0.0004242572292001423,1.0,0.1698752350779482,4,4
56,3,2025-01-26 00:00:00+00:00,2025-01-26 04:00:00+00:00,2025-01-27 04:00:00+00:00,-0.01898357021183507,0.5,0.1919592116097322,4,4
56,3,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,2025-01-28 04:00:00+00:00,-0.00016606778840033698,1.25,0.04569577888116186,4,4
56,3,2025-01-28 00:00:00+00:00,2025-01-28 04:00:00+00:00,2025-01-29 04:00:00+00:00,-0.012388462412267515,0.75,0.11009508501828794,4,4
56,3,2025-01-29 00:00:00+00:00,2025-01-29 04:00:00+00:00,2025-01-30 04:00:00+00:00,0.011330010165239351,0.75,0.19321540666803294,4,4
56,3,2025-01-30 00:00:00+00:00,2025-01-30 04:00:00+00:00,2025-01-31 04:00:00+00:00,-0.005156760243745853,0.5,0.24024144658524,4,4
56,3,2025-01-31 00:00:00+00:00,2025-01-31 04:00:00+00:00,2025-02-01 04:00:00+00:00,0.0014360712500776085,1.0,0.1509185954522471,4,4
56,3,2025-02-01 00:00:00+00:00,2025-02-01 04:00:00+00:00,2025-02-02 04:00:00+00:00,0.02568440974838787,1.5,-0.14375485161272733,4,4
56,3,2025-02-02 00:00:00+00:00,2025-02-02 04:00:00+00:00,2025-02-03 04:00:00+00:00,0.031970725838565264,0.75,-0.07918733375300535,4,4
56,3,2025-02-03 00:00:00+00:00,2025-02-03 04:00:00+00:00,2025-02-04 04:00:00+00:00,0.050521185942993235,1.5,0.31432006786335054,4,4
56,3,2025-02-04 00:00:00+00:00,2025-02-04 04:00:00+00:00,2025-02-05 04:00:00+00:00,0.006698107452856858,0.75,0.290123782025889,4,4
56,3,2025-02-05 00:00:00+00:00,2025-02-05 04:00:00+00:00,2025-02-06 04:00:00+00:00,0.0031579492900712797,0.5,0.15566794049296395,4,4
56,3,2025-02-06 00:00:00+00:00,2025-02-06 04:00:00+00:00,2025-02-07 04:00:00+00:00,0.0031839139445697245,1.0,0.05237048991802218,4,4
56,3,2025-02-07 00:00:00+00:00,2025-02-07 04:00:00+00:00,2025-02-08 04:00:00+00:00,0.002912353411551785,1.0,0.13701184713181846,4,4
56,3,2025-02-08 00:00:00+00:00,2025-02-08 04:00:00+00:00,2025-02-09 04:00:00+00:00,0.010899764579061916,1.0,0.20583210830861415,4,4
56,3,2025-02-09 00:00:00+00:00,2025-02-09 04:00:00+00:00,2025-02-10 04:00:00+00:00,0.0007077479764012323,1.25,0.13410499480999194,4,4
56,3,2025-02-10 00:00:00+00:00,2025-02-10 04:00:00+00:00,2025-02-11 04:00:00+00:00,-0.0019140263399106267,0.75,0.0507640787385053,4,4
56,3,2025-02-11 00:00:00+00:00,2025-02-11 04:00:00+00:00,2025-02-12 04:00:00+00:00,0.009766717085568491,1.0,-0.0074921541000277925,4,4
56,3,2025-02-12 00:00:00+00:00,2025-02-12 04:00:00+00:00,2025-02-13 04:00:00+00:00,-0.015343530329145844,0.75,-0.13325403037425276,4,4
56,3,2025-02-13 00:00:00+00:00,2025-02-13 04:00:00+00:00,2025-02-14 04:00:00+00:00,0.003130276751015598,0.75,-0.041609687769455395,4,4
56,3,2025-02-14 00:00:00+00:00,2025-02-14 04:00:00+00:00,2025-02-15 04:00:00+00:00,0.0002904755093604411,0.75,0.0035954401620067467,4,4
56,3,2025-02-15 00:00:00+00:00,2025-02-15 04:00:00+00:00,2025-02-16 04:00:00+00:00,0.004630854466245546,1.0,-0.12816370789699782,4,4
56,3,2025-02-16 00:00:00+00:00,2025-02-16 04:00:00+00:00,2025-02-17 04:00:00+00:00,0.014230633298780895,1.5,-0.13744627434547782,4,4
56,3,2025-02-17 00:00:00+00:00,2025-02-17 04:00:00+00:00,2025-02-18 04:00:00+00:00,0.011305765239569943,1.0,-0.06181774809381693,4,4
56,3,2025-02-18 00:00:00+00:00,2025-02-18 04:00:00+00:00,2025-02-19 04:00:00+00:00,0.001970404866992584,1.75,-0.01315124845008997,4,4
56,3,2025-02-19 00:00:00+00:00,2025-02-19 04:00:00+00:00,2025-02-20 04:00:00+00:00,0.0033853803627804657,0.25,0.018754645292972494,4,4
56,3,2025-02-20 00:00:00+00:00,2025-02-20 04:00:00+00:00,2025-02-21 04:00:00+00:00,0.011624353341113308,0.75,0.0655650061466235,4,4
56,3,2025-02-21 00:00:00+00:00,2025-02-21 04:00:00+00:00,2025-02-22 04:00:00+00:00,-0.008975125784150939,1.5,0.11454189529571052,4,4
56,3,2025-02-22 00:00:00+00:00,2025-02-22 04:00:00+00:00,2025-02-23 04:00:00+00:00,-0.005789776937887459,1.0,-0.11521809572439792,4,4
56,3,2025-02-23 00:00:00+00:00,2025-02-23 04:00:00+00:00,2025-02-24 04:00:00+00:00,0.0010643614400859258,0.5,-0.11513116892281658,4,4
56,3,2025-02-24 00:00:00+00:00,2025-02-24 04:00:00+00:00,2025-02-25 04:00:00+00:00,-0.0025852152456092847,1.0,-0.040190533775067566,4,4
56,3,2025-02-25 00:00:00+00:00,2025-02-25 04:00:00+00:00,2025-02-26 04:00:00+00:00,-7.880841315584253e-05,0.25,-0.03476762643138276,4,4
56,3,2025-02-26 00:00:00+00:00,2025-02-26 04:00:00+00:00,2025-02-27 04:00:00+00:00,-0.01790002541455911,1.0,-0.1687004897628155,4,4
56,3,2025-02-27 00:00:00+00:00,2025-02-27 04:00:00+00:00,2025-02-28 04:00:00+00:00,-0.004397672694469057,1.0,-0.267313275195435,4,4
56,3,2025-02-28 00:00:00+00:00,2025-02-28 04:00:00+00:00,2025-03-01 04:00:00+00:00,0.00817353057934328,0.25,-0.2673646845584169,4,4
56,3,2025-03-01 00:00:00+00:00,2025-03-01 04:00:00+00:00,2025-03-02 04:00:00+00:00,0.009994913279711526,0.75,-0.21598069421640836,4,4
56,3,2025-03-02 00:00:00+00:00,2025-03-02 04:00:00+00:00,2025-03-03 04:00:00+00:00,-0.00030429809514453954,1.25,0.06052590696096635,4,4
56,3,2025-03-03 00:00:00+00:00,2025-03-03 04:00:00+00:00,2025-03-04 04:00:00+00:00,0.005367092813232735,1.0,0.05451054244003117,4,4
56,3,2025-03-04 00:00:00+00:00,2025-03-04 04:00:00+00:00,2025-03-05 04:00:00+00:00,-0.04612953859899904,0.25,0.12537897407360432,4,4
56,3,2025-03-05 00:00:00+00:00,2025-03-05 04:00:00+00:00,2025-03-06 04:00:00+00:00,0.02903507402619529,0.5,0.03289797676503803,4,4
56,3,2025-03-06 00:00:00+00:00,2025-03-06 04:00:00+00:00,2025-03-07 04:00:00+00:00,-0.005995603754266041,1.0,0.13459414730435096,4,4
56,3,2025-03-07 00:00:00+00:00,2025-03-07 04:00:00+00:00,2025-03-08 04:00:00+00:00,0.008125173839636513,0.75,0.11389164141656868,4,4
56,3,2025-03-08 00:00:00+00:00,2025-03-08 04:00:00+00:00,2025-03-09 04:00:00+00:00,0.005250201810684987,1.5,0.019265370751317512,4,4
56,3,2025-03-09 00:00:00+00:00,2025-03-09 04:00:00+00:00,2025-03-10 04:00:00+00:00,0.006766523731670845,0.75,0.051981447891568555,4,4
56,3,2025-03-10 00:00:00+00:00,2025-03-10 04:00:00+00:00,2025-03-11 04:00:00+00:00,0.005071841587831069,1.0,0.17439870558919668,4,4
56,3,2025-03-11 00:00:00+00:00,2025-03-11 04:00:00+00:00,2025-03-12 04:00:00+00:00,-0.0009148392098310976,1.5,0.037407017847366664,4,4
56,3,2025-03-12 00:00:00+00:00,2025-03-12 04:00:00+00:00,2025-03-13 04:00:00+00:00,0.02579711768072787,0.75,0.0549829607996587,4,4
56,3,2025-03-13 00:00:00+00:00,2025-03-13 04:00:00+00:00,2025-03-14 04:00:00+00:00,-0.001542204470851613,1.25,0.10313891272293742,4,4
56,3,2025-03-14 00:00:00+00:00,2025-03-14 04:00:00+00:00,2025-03-15 04:00:00+00:00,0.013414145589474138,0.5,0.09253409955165842,4,4
56,3,2025-03-15 00:00:00+00:00,2025-03-15 04:00:00+00:00,2025-03-16 04:00:00+00:00,-0.0043488903849079885,0.75,0.018824040292916233,4,4
56,3,2025-03-16 00:00:00+00:00,2025-03-16 04:00:00+00:00,2025-03-17 04:00:00+00:00,-0.0030663005110667663,0.75,0.05637453566480094,4,4
