symbol,period,year,open_time,strategy,penetration_norm,entry_price,exit_price,holding_bars,exit_reason,gross_return
BTCUSDT,2026-06,2026,2026-06-08 04:40:00+00:00,RECLAIM_FAILURE,0.051078707256759275,62676.7,62654.7,4,RECLAIM_FAILURE,-0.00035100763122497547
BTCUSDT,2026-06,2026,2026-06-08 05:35:00+00:00,TIME_ONLY,0.04273154774075141,62502.1,62923.9,12,TIME,0.006748573247938872
BTCUSDT,2026-06,2026,2026-06-08 05:35:00+00:00,STOP_REJECTION_LOW,0.04273154774075141,62502.1,62418.2,1,STOP_REJECTION_LOW,-0.0013423548968755084
BTCUSDT,2026-06,2026,2026-06-08 05:35:00+00:00,RECLAIM_FAILURE,0.04273154774075141,62502.1,62446.7,2,RECLAIM_FAILURE,-0.0008863702179606747
BTCUSDT,2026-06,2026,2026-06-08 17:40:00+00:00,TIME_ONLY,0.06746643187321484,63347.2,63461.7,12,TIME,0.001807498989694789
BTCUSDT,2026-06,2026,2026-06-08 17:40:00+00:00,STOP_REJECTION_LOW,0.06746643187321484,63347.2,63461.7,12,TIME,0.001807498989694789
BTCUSDT,2026-06,2026,2026-06-08 17:40:00+00:00,RECLAIM_FAILURE,0.06746643187321484,63347.2,63461.7,12,TIME,0.001807498989694789
BTCUSDT,2026-06,2026,2026-06-08 20:10:00+00:00,TIME_ONLY,0.05464080985485493,63224.4,63691.7,12,TIME,0.007391133802772343
BTCUSDT,2026-06,2026,2026-06-08 20:10:00+00:00,STOP_REJECTION_LOW,0.05464080985485493,63224.4,63164.8,1,STOP_REJECTION_LOW,-0.0009426740309120829
BTCUSDT,2026-06,2026,2026-06-08 20:10:00+00:00,RECLAIM_FAILURE,0.05464080985485493,63224.4,63202.4,2,RECLAIM_FAILURE,-0.00034796692416216857
BTCUSDT,2026-06,2026,2026-06-08 23:45:00+00:00,TIME_ONLY,0.04690431519699796,62990.4,62418.4,12,TIME,-0.009080748812517414
BTCUSDT,2026-06,2026,2026-06-08 23:45:00+00:00,STOP_REJECTION_LOW,0.04690431519699796,62990.4,62939.7,7,STOP_REJECTION_LOW,-0.000804884553836871
BTCUSDT,2026-06,2026,2026-06-08 23:45:00+00:00,RECLAIM_FAILURE,0.04690431519699796,62990.4,62974.7,6,RECLAIM_FAILURE,-0.00024924432929473994
BTCUSDT,2026-06,2026,2026-06-09 11:00:00+00:00,TIME_ONLY,0.039838802533101375,62572.9,62787.5,12,TIME,0.0034295997148925395
BTCUSDT,2026-06,2026,2026-06-09 11:00:00+00:00,STOP_REJECTION_LOW,0.039838802533101375,62572.9,62520.9,2,STOP_REJECTION_LOW,-0.0008310306858080319
BTCUSDT,2026-06,2026,2026-06-09 11:00:00+00:00,RECLAIM_FAILURE,0.039838802533101375,62572.9,62493.9,3,RECLAIM_FAILURE,-0.0012625273880545462
BTCUSDT,2026-06,2026,2026-06-09 13:20:00+00:00,TIME_ONLY,0.06256965451361726,62290.7,61779.4,12,TIME,-0.00820828791456829
BTCUSDT,2026-06,2026,2026-06-09 13:20:00+00:00,STOP_REJECTION_LOW,0.06256965451361726,62290.7,62248.7,1,STOP_REJECTION_LOW,-0.0006742579550398364
BTCUSDT,2026-06,2026,2026-06-09 13:20:00+00:00,RECLAIM_FAILURE,0.06256965451361726,62290.7,62273.9,3,RECLAIM_FAILURE,-0.00026970318201591237
BTCUSDT,2026-06,2026,2026-06-09 14:00:00+00:00,TIME_ONLY,0.04978471474704002,62175.6,61400.9,12,TIME,-0.012459871718165871
BTCUSDT,2026-06,2026,2026-06-09 14:00:00+00:00,STOP_REJECTION_LOW,0.04978471474704002,62175.6,62088.0,1,STOP_REJECTION_LOW,-0.001408912821106667
BTCUSDT,2026-06,2026,2026-06-09 14:00:00+00:00,RECLAIM_FAILURE,0.04978471474704002,62175.6,62106.5,2,RECLAIM_FAILURE,-0.001111368446786165
BTCUSDT,2026-06,2026,2026-06-09 14:30:00+00:00,TIME_ONLY,0.049311417147933224,61523.8,61342.6,12,TIME,-0.0029452016943037895
BTCUSDT,2026-06,2026,2026-06-09 14:30:00+00:00,STOP_REJECTION_LOW,0.049311417147933224,61523.8,61451.0,1,STOP_REJECTION_LOW,-0.0011832819169167452
BTCUSDT,2026-06,2026,2026-06-09 14:30:00+00:00,RECLAIM_FAILURE,0.049311417147933224,61523.8,61395.7,2,RECLAIM_FAILURE,-0.0020821210653438893
BTCUSDT,2026-06,2026,2026-06-09 15:55:00+00:00,TIME_ONLY,0.04178987892651991,61100.6,61367.5,12,TIME,0.004368205876865483
BTCUSDT,2026-06,2026,2026-06-09 15:55:00+00:00,STOP_REJECTION_LOW,0.04178987892651991,61100.6,61001.0,2,STOP_REJECTION_LOW,-0.0016300985587702765
BTCUSDT,2026-06,2026,2026-06-09 15:55:00+00:00,RECLAIM_FAILURE,0.04178987892651991,61100.6,61006.4,2,RECLAIM_FAILURE,-0.001541719721246504
BTCUSDT,2026-06,2026,2026-06-10 02:30:00+00:00,TIME_ONLY,0.06776756504128353,61322.6,61431.5,12,TIME,0.0017758542527550603
BTCUSDT,2026-06,2026,2026-06-10 02:30:00+00:00,STOP_REJECTION_LOW,0.06776756504128353,61322.6,61262.0,3,STOP_REJECTION_LOW,-0.0009882164161336693
BTCUSDT,2026-06,2026,2026-06-10 02:30:00+00:00,RECLAIM_FAILURE,0.06776756504128353,61322.6,61293.3,4,RECLAIM_FAILURE,-0.0004778010064804272
BTCUSDT,2026-06,2026,2026-06-10 02:45:00+00:00,TIME_ONLY,0.06857309600233426,61293.3,61531.8,12,TIME,0.0038911267626313695
BTCUSDT,2026-06,2026,2026-06-10 02:45:00+00:00,STOP_REJECTION_LOW,0.06857309600233426,61293.3,61215.0,1,STOP_REJECTION_LOW,-0.0012774642579205242
BTCUSDT,2026-06,2026,2026-06-10 02:45:00+00:00,RECLAIM_FAILURE,0.06857309600233426,61293.3,61214.0,2,RECLAIM_FAILURE,-0.0012937792548288751
BTCUSDT,2026-06,2026,2026-06-10 04:35:00+00:00,TIME_ONLY,0.06363879957127533,61230.0,61207.1,12,TIME,-0.00037399967336271267
BTCUSDT,2026-06,2026,2026-06-10 04:35:00+00:00,STOP_REJECTION_LOW,0.06363879957127533,61230.0,61153.5,6,STOP_REJECTION_LOW,-0.0012493875551200517
BTCUSDT,2026-06,2026,2026-06-10 04:35:00+00:00,RECLAIM_FAILURE,0.06363879957127533,61230.0,61199.9,2,RECLAIM_FAILURE,-0.0004915890903152142
BTCUSDT,2026-06,2026,2026-06-10 18:50:00+00:00,TIME_ONLY,0.05227903937265165,61805.1,61927.2,12,TIME,0.001975565123266465
BTCUSDT,2026-06,2026,2026-06-10 18:50:00+00:00,STOP_REJECTION_LOW,0.05227903937265165,61805.1,61927.2,12,TIME,0.001975565123266465
BTCUSDT,2026-06,2026,2026-06-10 18:50:00+00:00,RECLAIM_FAILURE,0.05227903937265165,61805.1,61927.2,12,TIME,0.001975565123266465
BTCUSDT,2026-06,2026,2026-06-10 21:55:00+00:00,TIME_ONLY,0.03992415464026266,61327.4,61353.2,12,TIME,0.00042069287137547207
BTCUSDT,2026-06,2026,2026-06-10 21:55:00+00:00,STOP_REJECTION_LOW,0.03992415464026266,61327.4,61150.1,1,STOP_REJECTION_LOW,-0.002891040546313728
BTCUSDT,2026-06,2026,2026-06-10 21:55:00+00:00,RECLAIM_FAILURE,0.03992415464026266,61327.4,61152.9,2,RECLAIM_FAILURE,-0.0028453839556218385
BTCUSDT,2026-06,2026,2026-06-12 06:10:00+00:00,TIME_ONLY,0.04465212876428367,63272.4,62957.0,12,TIME,-0.004984795898369643
BTCUSDT,2026-06,2026,2026-06-12 06:10:00+00:00,STOP_REJECTION_LOW,0.04465212876428367,63272.4,63239.6,1,STOP_REJECTION_LOW,-0.0005183934859434025
BTCUSDT,2026-06,2026,2026-06-12 06:10:00+00:00,RECLAIM_FAILURE,0.04465212876428367,63272.4,63145.5,2,RECLAIM_FAILURE,-0.002005613822140484
BTCUSDT,2026-06,2026,2026-06-12 06:35:00+00:00,TIME_ONLY,0.052567853899706,62930.6,63039.6,12,TIME,0.001732066752899275
BTCUSDT,2026-06,2026,2026-06-12 06:35:00+00:00,STOP_REJECTION_LOW,0.052567853899706,62930.6,63039.6,12,TIME,0.001732066752899275
BTCUSDT,2026-06,2026,2026-06-12 06:35:00+00:00,RECLAIM_FAILURE,0.052567853899706,62930.6,63039.6,12,TIME,0.001732066752899275
BTCUSDT,2026-06,2026,2026-06-12 12:55:00+00:00,TIME_ONLY,0.0460031485044524,63433.8,63200.3,12,TIME,-0.003681002872285788
BTCUSDT,2026-06,2026,2026-06-12 12:55:00+00:00,STOP_REJECTION_LOW,0.0460031485044524,63433.8,63331.9,3,STOP_REJECTION_LOW,-0.0016063991121453292
BTCUSDT,2026-06,2026,2026-06-12 12:55:00+00:00,RECLAIM_FAILURE,0.0460031485044524,63433.8,63218.0,8,RECLAIM_FAILURE,-0.0034019718194401305
BTCUSDT,2026-06,2026,2026-06-14 07:05:00+00:00,TIME_ONLY,0.06783842121492384,64210.2,64425.3,12,TIME,0.003349935057047171
BTCUSDT,2026-06,2026,2026-06-14 07:05:00+00:00,STOP_REJECTION_LOW,0.06783842121492384,64210.2,64425.3,12,TIME,0.003349935057047171
BTCUSDT,2026-06,2026,2026-06-14 07:05:00+00:00,RECLAIM_FAILURE,0.06783842121492384,64210.2,64193.2,2,RECLAIM_FAILURE,-0.00026475544383919303
BTCUSDT,2026-06,2026,2026-06-16 03:20:00+00:00,TIME_ONLY,0.05603503800077374,65788.0,66046.1,12,TIME,0.003923207879856561
BTCUSDT,2026-06,2026,2026-06-16 03:20:00+00:00,STOP_REJECTION_LOW,0.05603503800077374,65788.0,66046.1,12,TIME,0.003923207879856561
BTCUSDT,2026-06,2026,2026-06-16 03:20:00+00:00,RECLAIM_FAILURE,0.05603503800077374,65788.0,66046.1,12,TIME,0.003923207879856561
BTCUSDT,2026-06,2026,2026-06-16 13:35:00+00:00,TIME_ONLY,0.042570562164683495,66004.4,65633.5,12,TIME,-0.0056193223482070565
BTCUSDT,2026-06,2026,2026-06-16 13:35:00+00:00,STOP_REJECTION_LOW,0.042570562164683495,66004.4,65893.2,8,STOP_REJECTION_LOW,-0.0016847361691038065
BTCUSDT,2026-06,2026,2026-06-16 13:35:00+00:00,RECLAIM_FAILURE,0.042570562164683495,66004.4,65676.9,9,RECLAIM_FAILURE,-0.004961790426092794
BTCUSDT,2026-06,2026,2026-06-17 06:30:00+00:00,TIME_ONLY,0.0630805789587329,65678.9,65516.6,12,TIME,-0.002471113249460588
BTCUSDT,2026-06,2026,2026-06-17 06:30:00+00:00,STOP_REJECTION_LOW,0.0630805789587329,65678.9,65580.8,2,STOP_REJECTION_LOW,-0.0014936303744428336
BTCUSDT,2026-06,2026,2026-06-17 06:30:00+00:00,RECLAIM_FAILURE,0.0630805789587329,65678.9,65606.6,3,RECLAIM_FAILURE,-0.001100810153641274
BTCUSDT,2026-06,2026,2026-06-18 15:05:00+00:00,TIME_ONLY,0.045433364398881564,63642.9,62656.7,12,TIME,-0.015495836927607032
BTCUSDT,2026-06,2026,2026-06-18 15:05:00+00:00,STOP_REJECTION_LOW,0.045433364398881564,63642.9,63526.0,1,STOP_REJECTION_LOW,-0.0018368113332359881
BTCUSDT,2026-06,2026,2026-06-18 15:05:00+00:00,RECLAIM_FAILURE,0.045433364398881564,63642.9,63525.9,2,RECLAIM_FAILURE,-0.0018383826004158
BTCUSDT,2026-06,2026,2026-06-20 08:30:00+00:00,TIME_ONLY,0.04569190600522208,63456.9,63583.8,12,TIME,0.0019997825295594573
BTCUSDT,2026-06,2026,2026-06-20 08:30:00+00:00,STOP_REJECTION_LOW,0.04569190600522208,63456.9,63413.4,1,STOP_REJECTION_LOW,-0.0006855046496125894
BTCUSDT,2026-06,2026,2026-06-20 08:30:00+00:00,RECLAIM_FAILURE,0.04569190600522208,63456.9,63422.8,3,RECLAIM_FAILURE,-0.0005373726103858889
BTCUSDT,2026-06,2026,2026-06-20 13:25:00+00:00,TIME_ONLY,0.04970178926441352,63315.2,63347.4,12,TIME,0.0005085666632973496
BTCUSDT,2026-06,2026,2026-06-20 13:25:00+00:00,STOP_REJECTION_LOW,0.04970178926441352,63315.2,63242.0,8,STOP_REJECTION_LOW,-0.0011561204892347465
BTCUSDT,2026-06,2026,2026-06-20 13:25:00+00:00,RECLAIM_FAILURE,0.04970178926441352,63315.2,63213.2,9,RECLAIM_FAILURE,-0.0016109875669665374
BTCUSDT,2026-06,2026,2026-06-21 23:45:00+00:00,TIME_ONLY,0.04503216583273605,63318.5,63825.8,12,TIME,0.008011876465803924
BTCUSDT,2026-06,2026,2026-06-21 23:45:00+00:00,STOP_REJECTION_LOW,0.04503216583273605,63318.5,63825.8,12,TIME,0.008011876465803924
BTCUSDT,2026-06,2026,2026-06-21 23:45:00+00:00,RECLAIM_FAILURE,0.04503216583273605,63318.5,63825.8,12,TIME,0.008011876465803924
BTCUSDT,2026-06,2026,2026-06-22 16:15:00+00:00,TIME_ONLY,0.0361073963583979,64728.5,64604.5,12,TIME,-0.0019156940142286416
BTCUSDT,2026-06,2026,2026-06-22 16:15:00+00:00,STOP_REJECTION_LOW,0.0361073963583979,64728.5,64590.0,4,STOP_REJECTION_LOW,-0.002139706620731263
BTCUSDT,2026-06,2026,2026-06-22 16:15:00+00:00,RECLAIM_FAILURE,0.0361073963583979,64728.5,64608.7,5,RECLAIM_FAILURE,-0.0018508076040693044
BTCUSDT,2026-06,2026,2026-06-22 21:20:00+00:00,TIME_ONLY,0.042735042735042736,64258.9,64227.0,12,TIME,-0.0004964292883943289
BTCUSDT,2026-06,2026,2026-06-22 21:20:00+00:00,STOP_REJECTION_LOW,0.042735042735042736,64258.9,64220.0,3,STOP_REJECTION_LOW,-0.0006053636150011865
BTCUSDT,2026-06,2026,2026-06-22 21:20:00+00:00,RECLAIM_FAILURE,0.042735042735042736,64258.9,64169.0,4,RECLAIM_FAILURE,-0.0013990279945657047
BTCUSDT,2026-06,2026,2026-06-23 13:00:00+00:00,TIME_ONLY,0.060948081264108354,62173.6,62529.2,12,TIME,0.005719469356768814
BTCUSDT,2026-06,2026,2026-06-23 13:00:00+00:00,STOP_REJECTION_LOW,0.060948081264108354,62173.6,62130.0,1,STOP_REJECTION_LOW,-0.0007012622720897754
BTCUSDT,2026-06,2026,2026-06-23 13:00:00+00:00,RECLAIM_FAILURE,0.060948081264108354,62173.6,62084.2,2,RECLAIM_FAILURE,-0.0014379093377253627
BTCUSDT,2026-06,2026,2026-06-23 18:45:00+00:00,TIME_ONLY,0.06168924762179761,62137.2,62278.5,12,TIME,0.002274000115872754
BTCUSDT,2026-06,2026,2026-06-23 18:45:00+00:00,STOP_REJECTION_LOW,0.06168924762179761,62137.2,62278.5,12,TIME,0.002274000115872754
BTCUSDT,2026-06,2026,2026-06-23 18:45:00+00:00,RECLAIM_FAILURE,0.06168924762179761,62137.2,62278.5,12,TIME,0.002274000115872754
BTCUSDT,2026-06,2026,2026-06-24 13:45:00+00:00,TIME_ONLY,0.050400300897320394,61457.9,61111.4,12,TIME,-0.0056380058544142075
BTCUSDT,2026-06,2026,2026-06-24 13:45:00+00:00,STOP_REJECTION_LOW,0.050400300897320394,61457.9,61254.7,2,STOP_REJECTION_LOW,-0.0033063283971630497
BTCUSDT,2026-06,2026,2026-06-24 13:45:00+00:00,RECLAIM_FAILURE,0.050400300897320394,61457.9,61308.2,3,RECLAIM_FAILURE,-0.0024358137847210193
BTCUSDT,2026-06,2026,2026-06-24 14:10:00+00:00,TIME_ONLY,0.03550439555102166,61211.0,60871.8,12,TIME,-0.0055414876411101766
BTCUSDT,2026-06,2026,2026-06-24 14:10:00+00:00,STOP_REJECTION_LOW,0.03550439555102166,61211.0,61077.6,1,STOP_REJECTION_LOW,-0.0021793468494225587
BTCUSDT,2026-06,2026,2026-06-24 14:10:00+00:00,RECLAIM_FAILURE,0.03550439555102166,61211.0,60991.9,2,RECLAIM_FAILURE,-0.0035794219993138254
BTCUSDT,2026-06,2026,2026-06-26 01:05:00+00:00,TIME_ONLY,0.047986832109387235,59533.2,59261.3,12,TIME,-0.004567199478610173
BTCUSDT,2026-06,2026,2026-06-26 01:05:00+00:00,STOP_REJECTION_LOW,0.047986832109387235,59533.2,59417.3,4,STOP_REJECTION_LOW,-0.001946812870801451
BTCUSDT,2026-06,2026,2026-06-26 01:05:00+00:00,RECLAIM_FAILURE,0.047986832109387235,59533.2,59455.1,4,RECLAIM_FAILURE,-0.0013118730389093392
BTCUSDT,2026-06,2026,2026-06-26 02:20:00+00:00,TIME_ONLY,0.05508693406782565,58438.0,58791.5,12,TIME,0.006049146103562775
BTCUSDT,2026-06,2026,2026-06-26 02:20:00+00:00,STOP_REJECTION_LOW,0.05508693406782565,58438.0,58325.6,8,STOP_REJECTION_LOW,-0.0019234060029432731
BTCUSDT,2026-06,2026,2026-06-26 02:20:00+00:00,RECLAIM_FAILURE,0.05508693406782565,58438.0,58791.5,12,TIME,0.006049146103562775
BTCUSDT,2026-06,2026,2026-06-27 19:35:00+00:00,TIME_ONLY,0.060628107190493725,60128.5,60247.0,12,TIME,0.0019707792477776653
BTCUSDT,2026-06,2026,2026-06-27 19:35:00+00:00,STOP_REJECTION_LOW,0.060628107190493725,60128.5,60247.0,12,TIME,0.0019707792477776653
BTCUSDT,2026-06,2026,2026-06-27 19:35:00+00:00,RECLAIM_FAILURE,0.060628107190493725,60128.5,60247.0,12,TIME,0.0019707792477776653
BTCUSDT,2026-06,2026,2026-06-27 22:05:00+00:00,TIME_ONLY,0.06585689884227935,60101.9,60210.9,12,TIME,0.0018135865921045102
BTCUSDT,2026-06,2026,2026-06-27 22:05:00+00:00,STOP_REJECTION_LOW,0.06585689884227935,60101.9,60015.3,2,STOP_REJECTION_LOW,-0.00144088622822236
BTCUSDT,2026-06,2026,2026-06-27 22:05:00+00:00,RECLAIM_FAILURE,0.06585689884227935,60101.9,59980.8,3,RECLAIM_FAILURE,-0.00201491134223708
BTCUSDT,2026-06,2026,2026-06-28 05:15:00+00:00,TIME_ONLY,0.06842105263157895,59994.0,59895.1,12,TIME,-0.0016484981831517143
BTCUSDT,2026-06,2026,2026-06-28 05:15:00+00:00,STOP_REJECTION_LOW,0.06842105263157895,59994.0,59908.3,1,STOP_REJECTION_LOW,-0.0014284761809514324
BTCUSDT,2026-06,2026,2026-06-28 05:15:00+00:00,RECLAIM_FAILURE,0.06842105263157895,59994.0,59882.3,2,RECLAIM_FAILURE,-0.0018618528519518396
BTCUSDT,2026-06,2026,2026-06-28 17:10:00+00:00,TIME_ONLY,0.0397936624907885,59608.9,59616.4,12,TIME,0.00012582013759687705
BTCUSDT,2026-06,2026,2026-06-28 17:10:00+00:00,STOP_REJECTION_LOW,0.0397936624907885,59608.9,59523.0,5,STOP_REJECTION_LOW,-0.0014410599759432374
BTCUSDT,2026-06,2026,2026-06-28 17:10:00+00:00,RECLAIM_FAILURE,0.0397936624907885,59608.9,59546.3,5,RECLAIM_FAILURE,-0.001050178748475461
BTCUSDT,2026-06,2026,2026-06-29 02:10:00+00:00,TIME_ONLY,0.04075504075504069,58998.3,59978.3,12,TIME,0.016610648103419834
BTCUSDT,2026-06,2026,2026-06-29 02:10:00+00:00,STOP_REJECTION_LOW,0.04075504075504069,58998.3,59978.3,12,TIME,0.016610648103419834
BTCUSDT,2026-06,2026,2026-06-29 02:10:00+00:00,RECLAIM_FAILURE,0.04075504075504069,58998.3,59978.3,12,TIME,0.016610648103419834
BTCUSDT,2026-06,2026,2026-06-29 14:15:00+00:00,TIME_ONLY,0.044239957529640696,59122.8,59366.8,12,TIME,0.004127003457211176
BTCUSDT,2026-06,2026,2026-06-29 14:15:00+00:00,STOP_REJECTION_LOW,0.044239957529640696,59122.8,59366.8,12,TIME,0.004127003457211176
BTCUSDT,2026-06,2026,2026-06-29 14:15:00+00:00,RECLAIM_FAILURE,0.044239957529640696,59122.8,59366.8,12,TIME,0.004127003457211176
BTCUSDT,2026-06,2026,2026-06-30 00:10:00+00:00,TIME_ONLY,0.055607043558850974,60171.1,59797.8,12,TIME,-0.006203974997964101
BTCUSDT,2026-06,2026,2026-06-30 00:10:00+00:00,STOP_REJECTION_LOW,0.055607043558850974,60171.1,60110.0,2,STOP_REJECTION_LOW,-0.0010154376436528612
BTCUSDT,2026-06,2026,2026-06-30 00:10:00+00:00,RECLAIM_FAILURE,0.055607043558850974,60171.1,60129.8,2,RECLAIM_FAILURE,-0.0006863760177227007
BTCUSDT,2026-06,2026,2026-06-30 08:45:00+00:00,TIME_ONLY,0.05676257584654515,59254.2,59363.2,12,TIME,0.001839532050048831
BTCUSDT,2026-06,2026,2026-06-30 08:45:00+00:00,STOP_REJECTION_LOW,0.05676257584654515,59254.2,59363.2,12,TIME,0.001839532050048831
BTCUSDT,2026-06,2026,2026-06-30 08:45:00+00:00,RECLAIM_FAILURE,0.05676257584654515,59254.2,59363.2,12,TIME,0.001839532050048831
BTCUSDT,2026-06,2026,2026-06-30 13:00:00+00:00,TIME_ONLY,0.06273764258555133,58440.0,58993.0,12,TIME,0.00946269678302536
BTCUSDT,2026-06,2026,2026-06-30 13:00:00+00:00,STOP_REJECTION_LOW,0.06273764258555133,58440.0,58285.0,6,STOP_REJECTION_LOW,-0.0026522929500342185
BTCUSDT,2026-06,2026,2026-06-30 13:00:00+00:00,RECLAIM_FAILURE,0.06273764258555133,58440.0,58350.5,7,RECLAIM_FAILURE,-0.0015314852840520032
BTCUSDT,2026-07,2026,2026-07-01 08:30:00+00:00,TIME_ONLY,0.05230834392206838,58558.6,58893.5,12,TIME,0.005719057491128554
BTCUSDT,2026-07,2026,2026-07-01 08:30:00+00:00,STOP_REJECTION_LOW,0.05230834392206838,58558.6,58893.5,12,TIME,0.005719057491128554
BTCUSDT,2026-07,2026,2026-07-01 08:30:00+00:00,RECLAIM_FAILURE,0.05230834392206838,58558.6,58893.5,12,TIME,0.005719057491128554
BTCUSDT,2026-07,2026,2026-07-01 12:05:00+00:00,TIME_ONLY,0.04151857835217623,58516.4,58601.9,12,TIME,0.001461128845930304
BTCUSDT,2026-07,2026,2026-07-01 12:05:00+00:00,STOP_REJECTION_LOW,0.04151857835217623,58516.4,58425.0,1,STOP_REJECTION_LOW,-0.0015619552809127413
BTCUSDT,2026-07,2026,2026-07-01 12:05:00+00:00,RECLAIM_FAILURE,0.04151857835217623,58516.4,58422.9,2,RECLAIM_FAILURE,-0.0015978426560758763
BTCUSDT,2026-07,2026,2026-07-02 07:30:00+00:00,TIME_ONLY,0.0495799190955326,60140.4,60433.7,12,TIME,0.004876921337403806
BTCUSDT,2026-07,2026,2026-07-02 07:30:00+00:00,STOP_REJECTION_LOW,0.0495799190955326,60140.4,60090.6,2,STOP_REJECTION_LOW,-0.0008280623341381244
BTCUSDT,2026-07,2026,2026-07-02 07:30:00+00:00,RECLAIM_FAILURE,0.0495799190955326,60140.4,60103.8,2,RECLAIM_FAILURE,-0.0006085759323183337
BTCUSDT,2026-07,2026,2026-07-02 16:25:00+00:00,TIME_ONLY,0.04529411764705597,61169.5,61841.6,12,TIME,0.010987501941327027
BTCUSDT,2026-07,2026,2026-07-02 16:25:00+00:00,STOP_REJECTION_LOW,0.04529411764705597,61169.5,61841.6,12,TIME,0.010987501941327027
BTCUSDT,2026-07,2026,2026-07-02 16:25:00+00:00,RECLAIM_FAILURE,0.04529411764705597,61169.5,61841.6,12,TIME,0.010987501941327027
BTCUSDT,2026-07,2026,2026-07-04 01:10:00+00:00,TIME_ONLY,0.04264524103832842,62493.3,62502.0,12,TIME,0.00013921492383972556
BTCUSDT,2026-07,2026,2026-07-04 01:10:00+00:00,STOP_REJECTION_LOW,0.04264524103832842,62493.3,62451.1,3,STOP_REJECTION_LOW,-0.0006752723892001766
BTCUSDT,2026-07,2026,2026-07-04 01:10:00+00:00,RECLAIM_FAILURE,0.04264524103832842,62493.3,62452.1,3,RECLAIM_FAILURE,-0.0006592706738163256
BTCUSDT,2026-07,2026,2026-07-06 05:30:00+00:00,TIME_ONLY,0.05277748160784724,62962.9,62952.5,12,TIME,-0.0001651766357648743
BTCUSDT,2026-07,2026,2026-07-06 05:30:00+00:00,STOP_REJECTION_LOW,0.05277748160784724,62962.9,62952.5,12,TIME,-0.0001651766357648743
BTCUSDT,2026-07,2026,2026-07-06 05:30:00+00:00,RECLAIM_FAILURE,0.05277748160784724,62962.9,62952.5,12,TIME,-0.0001651766357648743
BTCUSDT,2026-07,2026,2026-07-06 12:05:00+00:00,TIME_ONLY,0.03646144650328964,61977.4,61728.7,12,TIME,-0.004012753035784078
BTCUSDT,2026-07,2026,2026-07-06 12:05:00+00:00,STOP_REJECTION_LOW,0.03646144650328964,61977.4,61839.2,7,STOP_REJECTION_LOW,-0.002229845072558745
BTCUSDT,2026-07,2026,2026-07-06 12:05:00+00:00,RECLAIM_FAILURE,0.03646144650328964,61977.4,61787.7,8,RECLAIM_FAILURE,-0.003060793127817596
BTCUSDT,2026-07,2026,2026-07-06 13:20:00+00:00,TIME_ONLY,0.039944078290393294,61557.7,61924.7,12,TIME,0.00596188616533766
BTCUSDT,2026-07,2026,2026-07-06 13:20:00+00:00,STOP_REJECTION_LOW,0.039944078290393294,61557.7,61457.2,1,STOP_REJECTION_LOW,-0.0016326146038594391
BTCUSDT,2026-07,2026,2026-07-06 13:20:00+00:00,RECLAIM_FAILURE,0.039944078290393294,61557.7,61434.7,2,RECLAIM_FAILURE,-0.0019981253360668028
BTCUSDT,2026-07,2026,2026-07-07 13:25:00+00:00,TIME_ONLY,0.03667512690355514,63093.9,63124.1,12,TIME,0.0004786516604615709
BTCUSDT,2026-07,2026,2026-07-07 13:25:00+00:00,STOP_REJECTION_LOW,0.03667512690355514,63093.9,63051.1,2,STOP_REJECTION_LOW,-0.0006783540088661777
BTCUSDT,2026-07,2026,2026-07-07 13:25:00+00:00,RECLAIM_FAILURE,0.03667512690355514,63093.9,63007.9,3,RECLAIM_FAILURE,-0.001363047774824544
BTCUSDT,2026-07,2026,2026-07-08 06:20:00+00:00,TIME_ONLY,0.05324459234608985,62650.1,62715.0,12,TIME,0.001035912153372509
BTCUSDT,2026-07,2026,2026-07-08 06:20:00+00:00,STOP_REJECTION_LOW,0.05324459234608985,62650.1,62715.0,12,TIME,0.001035912153372509
BTCUSDT,2026-07,2026,2026-07-08 06:20:00+00:00,RECLAIM_FAILURE,0.05324459234608985,62650.1,62715.0,12,TIME,0.001035912153372509
BTCUSDT,2026-07,2026,2026-07-09 12:40:00+00:00,TIME_ONLY,0.04866625941763699,62587.9,62943.2,12,TIME,0.00567681612580051
BTCUSDT,2026-07,2026,2026-07-09 12:40:00+00:00,STOP_REJECTION_LOW,0.04866625941763699,62587.9,62545.5,1,STOP_REJECTION_LOW,-0.0006774472382041763
BTCUSDT,2026-07,2026,2026-07-09 12:40:00+00:00,RECLAIM_FAILURE,0.04866625941763699,62587.9,62545.9,2,RECLAIM_FAILURE,-0.0006710562265229703
BTCUSDT,2026-07,2026,2026-07-09 23:20:00+00:00,TIME_ONLY,0.0668817835142353,63243.8,63065.8,12,TIME,-0.0028145051372624463
BTCUSDT,2026-07,2026,2026-07-09 23:20:00+00:00,STOP_REJECTION_LOW,0.0668817835142353,63243.8,63065.8,12,TIME,-0.0028145051372624463
BTCUSDT,2026-07,2026,2026-07-09 23:20:00+00:00,RECLAIM_FAILURE,0.0668817835142353,63243.8,63065.8,12,TIME,-0.0028145051372624463
BTCUSDT,2026-07,2026,2026-07-10 07:00:00+00:00,TIME_ONLY,0.059343434343434344,63822.6,63961.5,12,TIME,0.002176345056453366
