hold_funding_periods,entry_percentile,symbol,observation_time,entry_time,exit_time,trailing_funding,historical_threshold,entry_basis,spot_return,perp_short_return,realized_funding,gross_return
21,0.9,BNBUSDT,2026-04-01 08:00:00+00:00,2026-04-01 08:05:00+00:00,2026-04-08 08:05:00+00:00,9.899999999999948e-07,8.238095238095187e-07,0.0006648720526709617,-0.005594655077352129,0.005428881650380024,0.00023679000000000001,3.550828651394775e-05
21,0.9,BNBUSDT,2026-04-08 08:00:00+00:00,2026-04-08 08:05:00+00:00,2026-04-15 08:05:00+00:00,1.1275714285714282e-05,3.076190476190471e-06,0.0008316889809363293,-0.0036529084652892063,0.0037150492081078346,0.00059579,0.00032896537140931413
21,0.9,BNBUSDT,2026-04-15 16:00:00+00:00,2026-04-15 16:05:00+00:00,2026-04-22 16:05:00+00:00,2.851333333333333e-05,1.2527857142857131e-05,0.0006619309008717433,0.05041976105908952,-0.050402542714703014,0.00048239,0.00024980417219325245
21,0.9,BNBUSDT,2026-05-05 16:00:00+00:00,2026-05-05 16:05:00+00:00,2026-05-12 16:05:00+00:00,2.7781428571428567e-05,2.6838095238095235e-05,0.0006332520659848573,0.03313491435265825,-0.03314558744423013,0.00106818,0.0005287534542140611
21,0.9,BNBUSDT,2026-05-12 16:00:00+00:00,2026-05-12 16:05:00+00:00,2026-05-19 16:05:00+00:00,5.086571428571427e-05,3.4219857142857124e-05,0.0006435893899692235,-0.02126909698279167,0.021316672026462036,0.00041067,0.00022912252183518352
21,0.9,BNBUSDT,2026-05-30 16:00:00+00:00,2026-05-30 16:05:00+00:00,2026-06-06 16:05:00+00:00,4.5710476190476185e-05,4.5318047619047616e-05,0.0006607961156681608,-0.1709163518308362,0.17104753154653374,0.00055176,0.000341469857848769
21,0.9,BNBUSDT,2026-07-04 08:00:00+00:00,2026-07-04 08:05:00+00:00,2026-07-11 08:05:00+00:00,4.637523809523809e-05,4.537333333333333e-05,0.0007375408281529161,0.013117690443577912,-0.01293254720292003,0.0011386999999999999,0.0006619216203289406
21,0.9,BNBUSDT,2026-07-11 08:00:00+00:00,2026-07-11 08:05:00+00:00,2026-07-18 08:05:00+00:00,5.422380952380952e-05,5.208757142857142e-05,0.0005546600107466659,-0.015617145927582232,0.015608488523170205,0.00131043,0.0006508862977939866
21,0.9,BNBUSDT,2026-07-18 08:00:00+00:00,2026-07-18 08:05:00+00:00,2026-07-25 08:05:00+00:00,6.240142857142858e-05,5.770257142857141e-05,0.0005634596422032789,-0.0059339343569516645,0.00605378009291857,0.00111552,0.000617682867983453
21,0.9,BTCUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-14 16:05:00+00:00,0.0005122042857142857,0.0003412675714285713,0.0010552273253090494,0.056361850606777786,-0.0561902925295199,0.00929459,0.0047330740386289415
21,0.9,BTCUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-10-28 08:05:00+00:00,9.848809523809522e-05,5.9805333333333315e-05,1.7196022414234235e-05,-0.0019256630523930562,0.0022325299431520396,0.0020147299999999997,0.0011607984453794915
21,0.9,BTCUSDT,2024-11-02 00:00:00+00:00,2024-11-02 00:05:00+00:00,2024-11-09 00:05:00+00:00,9.793523809523811e-05,9.634476190476191e-05,5.546276637935499e-05,0.0983043049452097,-0.09805445681830904,0.0021,0.0011749240634503267
21,0.9,BTCUSDT,2024-11-10 00:00:00+00:00,2024-11-10 00:05:00+00:00,2024-11-17 00:05:00+00:00,0.0001,0.0001,5.121312393785438e-05,0.18432935891620472,-0.18498617839021336,0.00383148,0.0015873302629956796
21,0.9,BTCUSDT,2024-11-17 00:00:00+00:00,2024-11-17 00:05:00+00:00,2024-11-24 00:05:00+00:00,0.00018245142857142857,0.00011066847619047613,0.0006058334302239121,0.07767695752481085,-0.07764017952327773,0.0028812599999999996,0.0014590190007665608
21,0.9,BTCUSDT,2024-11-29 16:00:00+00:00,2024-11-29 16:05:00+00:00,2024-12-06 16:05:00+00:00,0.00016835857142857142,0.00016593171428571426,0.000910428400073382,0.01112239180583896,-0.010681320603336042,0.004546660000000001,0.0024938656012514597
21,0.9,BTCUSDT,2024-12-06 16:00:00+00:00,2024-12-06 16:05:00+00:00,2024-12-13 16:05:00+00:00,0.00021650761904761905,0.0001767098095238095,0.00047381185411432547,0.008104326787039318,-0.007180781223117272,0.0029213299999999993,0.0019224377819610226
21,0.9,BTCUSDT,2025-07-15 16:00:00+00:00,2025-07-15 16:05:00+00:00,2025-07-22 16:05:00+00:00,8.534476190476188e-05,6.69495238095238e-05,0.00022377444495846888,0.020114245810271214,-0.019929549526545687,0.0021,0.0011423481418627636
21,0.9,BTCUSDT,2025-07-22 16:00:00.007000+00:00,2025-07-22 16:05:00+00:00,2025-07-29 16:05:00+00:00,0.0001,9.205223809523807e-05,4.267942075619757e-05,-0.013679846542278051,0.014133174272464522,0.0021,0.001276663865093235
21,0.9,ETHUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-14 16:05:00+00:00,0.00046832190476190483,0.0003509907619047618,0.0009479216037582283,0.00719795415601121,-0.007055848392921282,0.00961625,0.004879177881544964
21,0.9,ETHUSDT,2024-03-14 16:00:00+00:00,2024-03-14 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.00045791666666666664,0.00045712704761904764,0.0008066976590255237,-0.09626592064370332,0.09629424864496183,0.004532050000000001,0.002280189000629258
21,0.9,ETHUSDT,2024-06-03 00:00:00+00:00,2024-06-03 00:05:00+00:00,2024-06-10 00:05:00+00:00,0.00013278380952380954,0.00013152666666666667,0.0008865435914808817,-0.020128509124783034,0.02061569457995227,0.002681859999999999,0.0015845227275846179
21,0.9,ETHUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-10-28 08:05:00+00:00,0.0001,7.935242857142857e-05,0.000348255788377827,-0.07831722803055863,0.07893492815602299,0.0021,0.00135885006273218
21,0.9,ETHUSDT,2024-10-30 00:00:00+00:00,2024-10-30 00:05:00+00:00,2024-11-06 00:05:00+00:00,0.0001,0.0001,0.00020841227737777857,-0.0807881773399014,0.08127900589115566,0.00209511,0.0012929692756271315
21,0.9,ETHUSDT,2024-11-07 08:00:00+00:00,2024-11-07 08:05:00+00:00,2024-11-14 08:05:00+00:00,0.00010209333333333335,0.0001,0.0004891483501876515,0.14202670466427758,-0.14215920725853004,0.0038373699999999997,0.0018524337028737702
21,0.9,ETHUSDT,2024-11-14 08:00:00+00:00,2024-11-14 08:05:00+00:00,2024-11-21 08:05:00+00:00,0.00018273190476190477,0.00010209333333333333,0.0006052291801161847,-0.026142796841634786,0.026117678442368897,0.0034430799999999994,0.0017089808003670553
21,0.9,ETHUSDT,2024-11-22 08:00:00+00:00,2024-11-22 08:05:00+00:00,2024-11-29 08:05:00+00:00,0.00018647333333333336,0.0001825917619047619,0.0009290011605094239,0.05436882830099643,-0.054211615673389835,0.00438158,0.002269396313803298
21,0.9,ETHUSDT,2024-11-29 08:00:00+00:00,2024-11-29 08:05:00+00:00,2024-12-06 08:05:00+00:00,0.00020864666666666664,0.0002007874761904762,0.0007797567271612404,0.09656034388116175,-0.09648792178129817,0.004728180000000001,0.0024003010499317897
21,0.9,ETHUSDT,2024-12-06 08:00:00+00:00,2024-12-06 08:05:00+00:00,2024-12-13 08:05:00+00:00,0.00022515142857142855,0.00021387461904761907,0.0007136604362569798,-0.0016480935254569173,0.002670470141270642,0.0032140999999999992,0.002118238307906862
21,0.9,ETHUSDT,2025-07-17 08:00:00+00:00,2025-07-17 08:05:00+00:00,2025-07-24 08:05:00+00:00,7.995428571428573e-05,6.984095238095239e-05,0.00011040862814359897,0.040775649667611935,-0.04016687293369836,0.0021,0.001354388366956787
21,0.9,SOLUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-14 16:05:00+00:00,0.0006385433333333334,0.0005207089047619047,0.0011461318051575464,0.15179424205212166,-0.15161365061193366,0.011763729999999998,0.005972160720094002
21,0.9,SOLUSDT,2024-06-07 08:00:00+00:00,2024-06-07 08:05:00+00:00,2024-06-14 08:05:00+00:00,0.00015016619047619046,0.0001477525714285714,0.0006159925615991657,-0.14284053928405394,0.14381540891826283,0.0021525699999999995,0.0015637198171044482
21,0.9,SOLUSDT,2024-10-21 00:00:00+00:00,2024-10-21 00:05:00+00:00,2024-10-28 00:05:00+00:00,7.488571428571429e-05,6.624209523809522e-05,0.0,0.05446844052022426,-0.05411048800859075,0.0017605000000000003,0.0010592262558167542
21,0.9,SOLUSDT,2024-11-10 16:00:00+00:00,2024-11-10 16:05:00+00:00,2024-11-17 16:05:00+00:00,9.905142857142859e-05,8.439233333333334e-05,0.0013198830960685637,0.09625718864900557,-0.09570661896243293,0.0048151,0.0026828348432863165
21,0.9,SOLUSDT,2024-11-17 16:00:00.001000+00:00,2024-11-17 16:05:00+00:00,2024-11-24 16:05:00+00:00,0.0002292904761904762,0.00011610938095238091,0.0008169934640522847,0.05534055727554188,-0.05551020408163265,0.00400957,0.0019199615969546133
21,0.9,SOLUSDT,2024-12-05 00:00:00.001000+00:00,2024-12-05 00:05:00+00:00,2024-12-12 00:05:00+00:00,0.0002046180952380952,0.00020126171428571423,0.0009615384615384581,-0.00834790209790226,0.009213169155532275,0.005010640000000001,0.002937953528815008
21,0.9,SOLUSDT,2025-07-16 00:00:00+00:00,2025-07-16 00:05:00+00:00,2025-07-23 00:05:00+00:00,6.638095238095239e-05,4.6432952380952386e-05,0.00018327326043121595,0.25200073309304183,-0.2523210359149768,0.002129,0.0009043485890325204
21,0.9,SOLUSDT,2025-07-23 00:00:00+00:00,2025-07-23 00:05:00+00:00,2025-07-30 00:05:00+00:00,0.00010138095238095239,7.563380952380954e-05,0.00043915292280671814,-0.11642431931296959,0.11725113398039311,0.0017188800000000003,0.0012728473337117574
42,0.75,BNBUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.0004178814285714286,-1.3199047619047621e-05,0.00013348164627369208,0.24249165739710787,-0.24317110063172875,0.005993759999999999,0.0026571583826895595
42,0.75,BNBUSDT,2024-03-25 16:00:00+00:00,2024-03-25 16:05:00+00:00,2024-04-08 16:05:00+00:00,0.00014598095238095238,0.00013679035714285711,0.00030379746835440535,-0.005907172995780585,0.006057231558345033,0.0005752300000000004,0.00036264428128222415
42,0.75,BNBUSDT,2024-05-22 16:00:00+00:00,2024-05-22 16:05:00+00:00,2024-06-05 16:05:00+00:00,-4.369619047619049e-05,-5.689083333333335e-05,0.00048433968356476065,0.13658379076525673,-0.13682426980797158,0.0040831700000000005,0.0019213454786425766
42,0.75,BNBUSDT,2024-06-05 16:00:00+00:00,2024-06-05 16:05:00+00:00,2024-06-19 16:05:00+00:00,0.00014100857142857143,-5.555654761904763e-05,0.0006960227272727604,-0.15710227272727273,0.15767434598078045,0.00048612,0.0005290966267538606
42,0.75,BNBUSDT,2024-09-10 00:00:00+00:00,2024-09-10 00:05:00+00:00,2024-09-24 00:05:00+00:00,1.8761904761903473e-07,0.0,0.000753623188405772,0.16927536231884055,-0.16943752534321965,-0.00112798,-0.0006450715121895514
42,0.75,BNBUSDT,2024-09-28 08:00:00.001000+00:00,2024-09-28 08:05:00+00:00,2024-10-12 08:05:00+00:00,5.683333333333318e-06,0.0,0.0004992511233150587,-0.0416042602762523,0.04204923486360623,-0.00186177,-0.0007083977063230349
42,0.75,BNBUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-11-04 08:05:00+00:00,1.6333333333333318e-05,1.8761904761903473e-07,0.0006065573770492882,-0.08280327868852455,0.08362140996444778,0.00052409,0.0006711106379616142
42,0.75,BNBUSDT,2024-11-06 16:00:00+00:00,2024-11-06 16:05:00+00:00,2024-11-20 16:05:00+00:00,1.0340476190476175e-05,7.678095238095222e-06,0.0006516780710328351,0.056010015262986323,-0.056042091552554574,0.00594102,0.002954471855215875
42,0.75,BNBUSDT,2024-11-20 16:00:00+00:00,2024-11-20 16:05:00+00:00,2024-12-04 16:05:00+00:00,7.827333333333332e-05,2.4956666666666647e-05,0.0006820728518766028,0.23208340776588665,-0.2326230545773218,0.0099366,0.004698476594282427
42,0.75,BNBUSDT,2024-12-04 16:00:00+00:00,2024-12-04 16:05:00+00:00,2024-12-18 16:05:00+00:00,0.00026676571428571426,0.00016548178571428572,0.001120366953129226,-0.059735329783307756,0.06037944518320537,0.00521916,0.0029316376999488076
42,0.75,BNBUSDT,2025-05-12 16:00:00+00:00,2025-05-12 16:05:00+00:00,2025-05-26 16:05:00+00:00,-2.1286666666666677e-05,-2.857250000000001e-05,0.000664241179934022,0.020621669358856343,-0.019355812023836405,5.012e-05,0.0006579886675099688
42,0.75,BNBUSDT,2025-07-12 08:00:00.001000+00:00,2025-07-12 08:05:00+00:00,2025-07-26 08:05:00+00:00,1.021428571428561e-06,0.0,0.0007345104703746497,0.12669585505660041,-0.1263725984025328,0.0013699699999999999,0.0008466133270338136
42,0.75,BNBUSDT,2025-07-26 08:00:00.005000+00:00,2025-07-26 08:05:00+00:00,2025-08-09 08:05:00+00:00,4.756714285714284e-05,0.0,0.00044739297720863824,0.03455152049698973,-0.034702169524442494,0.00113982,0.0004945854862736175
42,0.75,BNBUSDT,2025-08-13 00:00:00+00:00,2025-08-13 00:05:00+00:00,2025-08-27 00:05:00+00:00,2.13947619047619e-05,1.9847380952380943e-05,0.0005162746581182098,0.035779034446325575,-0.03585657370517925,0.00179538,0.000858920370573162
42,0.75,BNBUSDT,2025-08-27 00:00:00.003000+00:00,2025-08-27 00:05:00+00:00,2025-09-10 00:05:00+00:00,5.4884761904761895e-05,4.480321428571428e-05,0.0005911741181652275,0.020969293720803472,-0.02084105653382773,0.00076344,0.00044583859348787185
42,0.75,BNBUSDT,2025-09-13 16:00:00+00:00,2025-09-13 16:05:00+00:00,2025-09-27 16:05:00+00:00,5.1181428571428566e-05,4.758583333333332e-05,0.0006403210142684745,0.04129003340341297,-0.04118895513155518,0.00124675,0.0006739141359288954
42,0.75,BNBUSDT,2025-11-20 08:00:00+00:00,2025-11-20 08:05:00+00:00,2025-12-04 08:05:00+00:00,2.448333333333333e-05,2.1320952380952373e-05,0.0007608419984783676,0.0052487071199374125,-0.005277771656493124,0.00072384,0.0003473877317221441
42,0.75,BNBUSDT,2025-12-08 08:00:00+00:00,2025-12-08 08:05:00+00:00,2025-12-22 08:05:00+00:00,1.1267619047619043e-05,1.0066547619047614e-05,0.0005753039707037111,-0.04742938696936505,0.04762325987682303,0.00040119,0.00029753145372899076
42,0.75,BNBUSDT,2025-12-22 16:00:00.009000+00:00,2025-12-22 16:05:00+00:00,2026-01-05 16:05:00+00:00,1.361428571428571e-05,1.165273809523809e-05,0.0006566517671997563,0.04499792636284039,-0.04479570808533162,0.00119387,0.000698044138754385
42,0.75,BNBUSDT,2026-01-05 16:00:00+00:00,2026-01-05 16:05:00+00:00,2026-01-19 16:05:00+00:00,3.981714285714285e-05,2.0462857142857137e-05,0.0004630140006613992,0.020405688457722393,-0.02051745416078976,0.0015088200000000001,0.0006985271484663161
42,0.75,BNBUSDT,2026-04-01 08:00:00+00:00,2026-04-01 08:05:00+00:00,2026-04-15 08:05:00+00:00,9.899999999999948e-07,0.0,0.0006648720526709617,-0.009227126779748906,0.00912376229601175,0.00083258,0.0003646077581314219
42,0.75,BNBUSDT,2026-04-15 16:00:00+00:00,2026-04-15 16:05:00+00:00,2026-04-29 16:05:00+00:00,2.851333333333333e-05,0.0,0.0006619309008717433,-0.00437520180820139,0.004662719220406286,0.00077967,0.0005335937061024482
42,0.75,BNBUSDT,2026-05-04 08:00:00+00:00,2026-05-04 08:05:00+00:00,2026-05-18 08:05:00+00:00,1.9288571428571425e-05,1.8700476190476184e-05,0.0006048740111106454,0.020422456743549144,-0.020282846279887412,0.00168339,0.0009115002318308662
42,0.75,BNBUSDT,2026-05-25 08:00:00.001000+00:00,2026-05-25 08:05:00+00:00,2026-06-08 08:05:00+00:00,3.0603333333333325e-05,3.003023809523809e-05,0.0006192324538218941,-0.10194680642189369,0.10217050051319199,0.00125621,0.0007399520456491494
42,0.75,BNBUSDT,2026-07-04 00:00:00+00:00,2026-07-04 00:05:00+00:00,2026-07-18 00:05:00+00:00,4.254238095238095e-05,3.68095238095238e-05,0.000748724556424385,-0.01098709756055083,0.011170268295229047,0.0025457099999999996,0.0013644403673391085
42,0.75,BTCUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.0005122042857142857,0.0001312290476190476,0.0010552273253090494,-0.013960155590343692,0.014328309499792247,0.013587430000000001,0.006977791954724278
42,0.75,BTCUSDT,2024-06-02 08:00:00+00:00,2024-06-02 08:05:00+00:00,2024-06-16 08:05:00+00:00,0.00010460714285714286,0.00010460714285714286,0.000558164259767846,-0.021529340539263364,0.022299357436119993,0.0043813,0.0025756584484283146
42,0.75,BTCUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-11-04 08:05:00+00:00,9.848809523809522e-05,4.8059523809523813e-05,1.7196022414234235e-05,0.0008667961128827617,-0.0005872777853070943,0.004104190000000001,0.002191854163787834
42,0.75,BTCUSDT,2024-11-06 08:00:00+00:00,2024-11-06 08:05:00+00:00,2024-11-20 08:05:00+00:00,0.0001,9.543761904761905e-05,0.0010382897279532788,0.2729460864184543,-0.2718919577990979,0.006712740000000001,0.003883434309678194
42,0.75,BTCUSDT,2024-11-20 08:00:00+00:00,2024-11-20 08:05:00+00:00,2024-12-04 08:05:00+00:00,0.00014759761904761904,0.0001,0.00020932837481146827,0.041343377504170276,-0.0419452370258111,0.006732210000000001,0.0030651752391795883
42,0.75,BTCUSDT,2024-12-04 08:00:00+00:00,2024-12-04 08:05:00+00:00,2024-12-18 08:05:00+00:00,0.0001667333333333333,0.00014945880952380952,0.0007874138756374105,0.07856354438252988,-0.0773624247035436,0.0062828100000000015,0.003741964839493143
42,0.75,BTCUSDT,2025-07-15 16:00:00+00:00,2025-07-15 16:05:00+00:00,2025-07-29 16:05:00+00:00,8.534476190476188e-05,5.517773809523809e-05,0.00022377444495846888,0.006159239471995148,-0.0055147074574506405,0.004200000000000001,0.002422266007272254
42,0.75,ETHUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.00046832190476190483,0.0001251361904761905,0.0009479216037582283,-0.0897608841712717,0.08991783787158969,0.014148299999999997,0.007152626850158991
42,0.75,ETHUSDT,2024-05-30 08:00:00+00:00,2024-05-30 08:05:00+00:00,2024-06-13 08:05:00+00:00,0.00011758761904761904,0.00011741261904761904,0.0005673903807161818,-0.05683853306729636,0.0574459336341574,0.0051009800000000015,0.00285419028343052
42,0.75,ETHUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-11-04 08:05:00+00:00,0.0001,6.982642857142857e-05,0.000348255788377827,-0.09668680440488586,0.09726146370422484,0.004200000000000001,0.002387329649669488
42,0.75,ETHUSDT,2024-11-07 08:00:00+00:00,2024-11-07 08:05:00+00:00,2024-11-21 08:05:00+00:00,0.00010209333333333335,0.0001,0.0004891483501876515,0.11217093253651766,-0.11232866035336087,0.007280450000000001,0.0035613610915784
42,0.75,ETHUSDT,2024-11-21 08:00:00+00:00,2024-11-21 08:05:00+00:00,2024-12-05 08:05:00+00:00,0.00016395619047619047,0.0001,0.0006310374829889831,0.2282188488983934,-0.22845713084496122,0.00923492,0.004498319026716085
42,0.75,ETHUSDT,2024-12-05 08:00:00+00:00,2024-12-05 08:05:00+00:00,2024-12-19 08:05:00+00:00,0.00020817190476190474,0.00018436333333333332,0.0008251660062743582,-0.0433834920091235,0.04467260400057038,0.005620750000000001,0.0034549309957234396
42,0.75,ETHUSDT,2025-07-17 08:00:00+00:00,2025-07-17 08:05:00+00:00,2025-07-31 08:05:00+00:00,7.995428571428573e-05,6.337642857142857e-05,0.00011040862814359897,0.12186497605876068,-0.12125305769085526,0.00386968,0.002240799183952709
42,0.75,ETHUSDT,2025-08-14 08:00:00.003000+00:00,2025-08-14 08:05:00+00:00,2025-08-28 08:05:00+00:00,9.336285714285714e-05,8.319857142857142e-05,0.00015195579774673895,-0.027702386128124146,0.028200399245400742,0.00250949,0.0015037515586382984
42,0.75,SOLUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.0006385433333333334,0.00025052464285714286,0.0011461318051575464,0.2593805430481646,-0.2586202196963503,0.01648929,0.008624806675907154
42,0.75,SOLUSDT,2024-06-02 00:00:00+00:00,2024-06-02 00:05:00+00:00,2024-06-16 00:05:00+00:00,0.00011518904761904763,0.00011315452380952381,0.0008782483156881682,-0.12590230991337825,0.12702991838255617,0.0051499300000000005,0.0031387692345889607
42,0.75,SOLUSDT,2024-10-21 00:00:00+00:00,2024-10-21 00:05:00+00:00,2024-11-04 00:05:00+00:00,7.488571428571429e-05,5.243976190476191e-05,0.0,-0.0319770910392555,0.032394702302827816,0.00351535,0.0019664806317861577
42,0.75,SOLUSDT,2024-11-10 08:00:00+00:00,2024-11-10 08:05:00+00:00,2024-11-24 08:05:00+00:00,8.287952380952381e-05,8.018190476190477e-05,0.0002923549188715846,0.2502070847342006,-0.2509133421014176,0.00899198,0.004142861316391517
42,0.75,SOLUSDT,2024-11-24 08:00:00+00:00,2024-11-24 08:05:00+00:00,2024-12-08 08:05:00+00:00,0.00018920952380952383,8.866190476190477e-05,0.0008574323797647665,-0.07479148803492086,0.07500000000000007,0.009326389999999999,0.004767450982539602
42,0.75,SOLUSDT,2024-12-08 08:00:00+00:00,2024-12-08 08:05:00+00:00,2024-12-22 08:05:00+00:00,0.0003290485714285714,0.00017925035714285714,0.0006318716036901595,-0.22001769240490332,0.22105750610423502,0.00258751,0.001813661849665852
42,0.75,SOLUSDT,2025-07-16 00:00:00+00:00,2025-07-16 00:05:00+00:00,2025-07-30 00:05:00+00:00,6.638095238095239e-05,3.7495476190476203e-05,0.00018327326043121595,0.10623739996334547,-0.10548497434644521,0.0038478799999999997,0.002300152808450127
42,0.75,SOLUSDT,2025-08-14 08:00:00.003000+00:00,2025-08-14 08:05:00+00:00,2025-08-28 08:05:00+00:00,7.069190476190478e-05,6.831404761904764e-05,0.0006360700655640983,0.05264703004207849,-0.05183120629798066,0.0028721499999999995,0.0018439868720489159
42,0.9,BNBUSDT,2024-03-07 16:00:00+00:00,2024-03-07 16:05:00+00:00,2024-03-21 16:05:00+00:00,0.0004178814285714286,0.0,0.00013348164627369208,0.24249165739710787,-0.24317110063172875,0.005993759999999999,0.0026571583826895595
42,0.9,BNBUSDT,2024-03-28 16:00:00+00:00,2024-03-28 16:05:00+00:00,2024-04-11 16:05:00+00:00,0.0002503347619047619,0.0002429741904761904,0.000495896032831844,0.03077975376196984,-0.03093541164607161,-0.00123416,-0.0006949089420508837
42,0.9,BNBUSDT,2024-06-01 00:00:00+00:00,2024-06-01 00:05:00+00:00,2024-06-15 00:05:00+00:00,5.5602380952380935e-05,4.869523809523807e-05,0.0004712218108380295,0.014136654325143105,-0.013507603283541947,0.0031503699999999996,0.001889710520800579
42,0.9,BNBUSDT,2024-09-28 08:00:00.001000+00:00,2024-09-28 08:05:00+00:00,2024-10-12 08:05:00+00:00,5.683333333333318e-06,3.202666666666651e-06,0.0004992511233150587,-0.0416042602762523,0.04204923486360623,-0.00186177,-0.0007083977063230349
42,0.9,BNBUSDT,2024-10-21 08:00:00+00:00,2024-10-21 08:05:00+00:00,2024-11-04 08:05:00+00:00,1.6333333333333318e-05,3.444904761904732e-06,0.0006065573770492882,-0.08280327868852455,0.08362140996444778,0.00052409,0.0006711106379616142
42,0.9,BNBUSDT,2024-11-07 16:00:00+00:00,2024-11-07 16:05:00+00:00,2024-11-21 16:05:00+00:00,2.449333333333332e-05,2.0233380952380922e-05,0.0005691996049084214,0.036261363065642094,-0.03650844111298879,0.0059070600000000004,0.0028299909763266533
42,0.9,BNBUSDT,2024-11-23 08:00:00+00:00,2024-11-23 08:05:00+00:00,2024-12-07 08:05:00+00:00,0.00013796571428571427,0.0001360482857142857,0.0010892758553799897,0.10242177357983784,-0.10226561335519446,0.010706170000000001,0.005431165112321688
42,0.9,BNBUSDT,2024-12-07 08:00:00+00:00,2024-12-07 08:05:00+00:00,2024-12-21 08:05:00+00:00,0.00029245285714285714,0.00021932499999999995,0.0009474695794589039,-0.06714852262421989,0.06785574231585778,0.0027529,0.0017300598458189474
42,0.9,BNBUSDT,2025-05-14 00:00:00.007000+00:00,2025-05-14 00:05:00+00:00,2025-05-28 00:05:00+00:00,3.980952380952371e-06,-1.471338095238098e-05,0.0005874024761274299,0.03315058589631592,-0.03278491111345261,0.0,0.00018283739143165612
42,0.9,BNBUSDT,2025-07-14 08:00:00+00:00,2025-07-14 08:05:00+00:00,2025-07-28 08:05:00+00:00,5.5166666666666565e-06,1.021428571428561e-06,0.0007655231074568114,0.2132548908420755,-0.21297844009405886,0.0017419199999999999,0.0010091853740083162
42,0.9,BNBUSDT,2025-07-28 08:00:00+00:00,2025-07-28 08:05:00+00:00,2025-08-11 08:05:00+00:00,6.716476190476189e-05,2.1529999999999992e-05,0.0005374899220638163,-0.053421824427748565,0.05346319587990045,0.00090427,0.00047282072607594187
42,0.9,BNBUSDT,2025-08-25 08:00:00.002000+00:00,2025-08-25 08:05:00+00:00,2025-09-08 08:05:00+00:00,5.2400476190476184e-05,5.1247047619047613e-05,0.00040883074407194187,0.021200794299731207,-0.021145425885924274,0.0005940199999999999,0.0003246942069034666
42,0.9,BNBUSDT,2025-09-14 08:00:00+00:00,2025-09-14 08:05:00+00:00,2025-09-28 08:05:00+00:00,5.615904761904761e-05,5.473090476190476e-05,0.0008741072380342718,0.033791706641082886,-0.033176415456056096,0.00114222,0.0008787555925133947
42,0.9,BNBUSDT,2025-11-22 08:00:00+00:00,2025-11-22 08:05:00+00:00,2025-12-06 08:05:00+00:00,3.4749047619047617e-05,3.453238095238094e-05,0.0006634499396862559,0.06529553679131483,-0.06491471279609429,0.0006264700000000001,0.0005036469976102736
42,0.9,BNBUSDT,2026-01-01 08:00:00.002000+00:00,2026-01-01 08:05:00+00:00,2026-01-15 08:05:00+00:00,3.0434285714285707e-05,2.8703809523809517e-05,0.00041877021147906923,0.0928041318660866,-0.0929048161670658,0.0019506900000000001,0.0009250028495103983
42,0.9,BNBUSDT,2026-01-15 08:00:00.004000+00:00,2026-01-15 08:05:00+00:00,2026-01-29 08:05:00+00:00,5.263142857142856e-05,4.0258571428571426e-05,0.000510942689261551,-0.037043344971472436,0.03708826283087929,0.00055112,0.00029801892970342833
42,0.9,BNBUSDT,2026-04-01 08:00:00+00:00,2026-04-01 08:05:00+00:00,2026-04-15 08:05:00+00:00,9.899999999999948e-07,8.238095238095187e-07,0.0006648720526709617,-0.009227126779748906,0.00912376229601175,0.00083258,0.0003646077581314219
42,0.9,BNBUSDT,2026-04-15 16:00:00+00:00,2026-04-15 16:05:00+00:00,2026-04-29 16:05:00+00:00,2.851333333333333e-05,1.2527857142857131e-05,0.0006619309008717433,-0.00437520180820139,0.004662719220406286,0.00077967,0.0005335937061024482
42,0.9,BNBUSDT,2026-05-05 16:00:00+00:00,2026-05-05 16:05:00+00:00,2026-05-19 16:05:00+00:00,2.7781428571428567e-05,2.6838095238095235e-05,0.0006332520659848573,0.011161067662983415,-0.011122361801094938,0.0014788499999999999,0.0007587779309442386
42,0.9,BNBUSDT,2026-05-30 16:00:00+00:00,2026-05-30 16:05:00+00:00,2026-06-13 16:05:00+00:00,4.5710476190476185e-05,4.5318047619047616e-05,0.0006607961156681608,-0.12507721258960258,0.1250376835728334,0.000742,0.00035123549161541015
