era,symbol,strategy,cost,windows,total_samples,positive_windows,positive_window_rate,pf_above_1_rate,median_profit_factor,median_window_return,pooled_mean_return,pooled_median_return,pooled_win_rate,pooled_profit_factor
HIST_2024_2025,ETHUSDT,ATR_080_100,0.0004,24,517,9,0.375,0.375,0.60204536244576,-0.0012962951703645274,-0.0007038440090958476,-0.0014106788710908532,0.3849129593810445,0.7706006867722139
HIST_2024_2025,ETHUSDT,ATR_080_100,0.0006,24,517,9,0.375,0.375,0.5581735331507961,-0.0014962951703645273,-0.0009038440090958484,-0.001610678871090853,0.36750483558994196,0.7169373286728487
HIST_2024_2025,ETHUSDT,ATR_080_100,0.0008,24,517,9,0.375,0.375,0.5070158295267004,-0.0016962951703645276,-0.001103844009095848,-0.0018106788710908531,0.3481624758220503,0.6676746364171549
HIST_2024_2025,ETHUSDT,BASE_SHORT,0.0,24,2173,11,0.4583333333333333,0.4583333333333333,0.9574203841940447,-0.00015028717855675823,3.741480815212445e-05,-0.0009747534961029869,0.43120110446387483,1.0119886484221905
HIST_2024_2025,ETHUSDT,BASE_SHORT,0.0002,24,2173,11,0.4583333333333333,0.4583333333333333,0.9018043821275461,-0.00035028717855675913,-0.00016258519184787543,-0.001174753496102987,0.417395306028532,0.9497586937898252
HIST_2024_2025,ETHUSDT,BASE_SHORT,0.0004,24,2173,7,0.2916666666666667,0.2916666666666667,0.8500880784517132,-0.0005502871785567582,-0.0003625851918478756,-0.0013747534961029869,0.40174873446847675,0.8918932795427259
HIST_2024_2025,ETHUSDT,BASE_SHORT,0.0006,24,2173,5,0.20833333333333334,0.20833333333333334,0.8050260864489167,-0.0007502871785567584,-0.0005625851918478757,-0.0015747534961029867,0.38472158306488724,0.8381254517603888
HIST_2024_2025,ETHUSDT,BASE_SHORT,0.0008,24,2173,4,0.16666666666666666,0.16666666666666666,0.7629936152044925,-0.0009502871785567573,-0.0007625851918478756,-0.0017747534961029868,0.3732167510354349,0.7881615677666309
HIST_2024_2025,SOLUSDT,ATR_080_100,0.0,24,586,11,0.4583333333333333,0.4583333333333333,0.8986367434151701,-0.00038519156505858397,-0.0005816953566935971,-0.0009040535676361761,0.42662116040955633,0.8458784896873119
HIST_2024_2025,SOLUSDT,ATR_080_100,0.0002,24,586,9,0.375,0.375,0.8521188896517939,-0.000585191565058584,-0.0007816953566935969,-0.0011040535676361761,0.4180887372013652,0.7990487911626265
HIST_2024_2025,SOLUSDT,ATR_080_100,0.0004,24,586,8,0.3333333333333333,0.3333333333333333,0.7718664276507348,-0.0007851915650585839,-0.0009816953566935968,-0.001304053567636176,0.4044368600682594,0.7550407057489683
HIST_2024_2025,SOLUSDT,ATR_080_100,0.0006,24,586,5,0.20833333333333334,0.20833333333333334,0.6997151683458023,-0.0009851915650585838,-0.0011816953566935976,-0.001504053567636176,0.3924914675767918,0.7137473657830505
HIST_2024_2025,SOLUSDT,ATR_080_100,0.0008,24,586,5,0.20833333333333334,0.20833333333333334,0.6344138520231439,-0.001185191565058584,-0.0013816953566935972,-0.001704053567636176,0.3839590443686007,0.6749388828184376
HIST_2024_2025,SOLUSDT,BASE_SHORT,0.0,24,2053,9,0.375,0.375,0.846348723801909,-0.0005124806180682945,-0.0004505617492408667,-0.0008244865200102147,0.44520214320506574,0.8909945772234259
HIST_2024_2025,SOLUSDT,BASE_SHORT,0.0002,24,2053,9,0.375,0.375,0.7959233915995034,-0.0007124806180682944,-0.0006505617492408667,-0.0010244865200102148,0.43740867023867513,0.8467526640172524
HIST_2024_2025,SOLUSDT,BASE_SHORT,0.0004,24,2053,6,0.25,0.25,0.74875668806014,-0.0009124806180682945,-0.0008505617492408664,-0.0012244865200102147,0.4227959084266926,0.8048748108752626
HIST_2024_2025,SOLUSDT,BASE_SHORT,0.0006,24,2053,3,0.125,0.125,0.7044113433232675,-0.001112480618068295,-0.0010505617492408673,-0.0014244865200102146,0.41402825133950316,0.7652673847067236
HIST_2024_2025,SOLUSDT,BASE_SHORT,0.0008,24,2053,3,0.125,0.125,0.6628463350811968,-0.0013124806180682942,-0.0012505617492408667,-0.0016244865200102146,0.4028251339503166,0.7277719336194187
