hypothesis,minutes,cost,samples,mean_return,median_return,trimmed_mean_5,winsorized_mean_5,win_rate,profit_factor,q10,q90
LOW_6H_REVERSE_LONG,120,0.0,23395,0.0004154598355562823,0.0009517558254021896,0.0005759734715663514,0.00043390317288759126,0.5560589869630262,1.1063620865848485,-0.012537112083708068,0.012314084153906862
LOW_6H_REVERSE_LONG,120,0.0004,23395,1.545983555628254e-05,0.0005517558254021896,0.00017597347156635167,3.3903172887591285e-05,0.5339175037401154,1.0037817073329536,-0.012937112083708067,0.011914084153906863
LOW_6H_REVERSE_LONG,120,0.0006,23395,-0.00018454016444371802,0.00035175582540218967,-2.402652843364889e-05,-0.00016609682711240902,0.5213507159649498,0.9558778292589527,-0.013137112083708068,0.011714084153906863
HIGH_24H_CONTINUE_LONG,5,0.0,10984,-3.586884276971104e-05,-0.0001844365602236553,-0.0001105461810216958,-6.690177850907488e-05,0.456755280407866,0.9669424239296035,-0.003229236854476725,0.0033557800852455793
HIGH_24H_CONTINUE_LONG,5,0.0004,10984,-0.00043586884276971107,-0.0005844365602236553,-0.0005105461810216959,-0.00046690177850907495,0.38401310997815,0.6689615094482613,-0.003629236854476725,0.002955780085245579
HIGH_24H_CONTINUE_LONG,5,0.0006,10984,-0.0006358688427697108,-0.0007844365602236552,-0.0007105461810216956,-0.0006669017785090747,0.34459213401310995,0.5596590893435305,-0.003829236854476725,0.0027557800852455795
HIGH_24H_CONTINUE_LONG,15,0.0,10984,-9.258312486389608e-05,-0.00045271381261424715,-0.00022344547002948372,-0.0001494727370379355,0.44300801165331394,0.9471641400910856,-0.005147375609615035,0.0053770279199840025
HIGH_24H_CONTINUE_LONG,15,0.0004,10984,-0.0004925831248638961,-0.0008527138126142471,-0.0006234454700294835,-0.0005494727370379356,0.39621267297887836,0.7517143166115859,-0.005547375609615035,0.004977027919984002
HIGH_24H_CONTINUE_LONG,15,0.0006,10984,-0.0006925831248638959,-0.001052713812614247,-0.0008234454700294842,-0.0007494727370379353,0.37354333576110704,0.6712892709775923,-0.0057473756096150345,0.004777027919984003
HIGH_24H_CONTINUE_LONG,30,0.0,10984,-0.00010762673728974471,-0.0005351005295170519,-0.0002643749509340708,-0.00016980390304464243,0.4472869628550619,0.953431461113336,-0.0066387769383252195,0.007052372427970789
HIGH_24H_CONTINUE_LONG,30,0.0004,10984,-0.0005076267372897446,-0.0009351005295170519,-0.000664374950934071,-0.0005698039030446426,0.41314639475600873,0.800051442345906,-0.00703877693832522,0.006652372427970789
